varaktighet,kvartal,"Fasta priser, referensår 2025, mnkr"
hushållens icke-vinstdrivande organisationer,1996K1,10482
hushållens icke-vinstdrivande organisationer,1996K2,13463
hushållens icke-vinstdrivande organisationer,1996K3,11007
hushållens icke-vinstdrivande organisationer,1996K4,12142
hushållens icke-vinstdrivande organisationer,1997K1,10909
hushållens icke-vinstdrivande organisationer,1997K2,13836
hushållens icke-vinstdrivande organisationer,1997K3,11299
hushållens icke-vinstdrivande organisationer,1997K4,12396
hushållens icke-vinstdrivande organisationer,1998K1,10774
hushållens icke-vinstdrivande organisationer,1998K2,13695
hushållens icke-vinstdrivande organisationer,1998K3,11535
hushållens icke-vinstdrivande organisationer,1998K4,12534
hushållens icke-vinstdrivande organisationer,1999K1,10079
hushållens icke-vinstdrivande organisationer,1999K2,12393
hushållens icke-vinstdrivande organisationer,1999K3,10523
hushållens icke-vinstdrivande organisationer,1999K4,11431
hushållens icke-vinstdrivande organisationer,2000K1,13767
hushållens icke-vinstdrivande organisationer,2000K2,16623
hushållens icke-vinstdrivande organisationer,2000K3,13955
hushållens icke-vinstdrivande organisationer,2000K4,15779
hushållens icke-vinstdrivande organisationer,2001K1,13891
hushållens icke-vinstdrivande organisationer,2001K2,17295
hushållens icke-vinstdrivande organisationer,2001K3,14227
hushållens icke-vinstdrivande organisationer,2001K4,16200
hushållens icke-vinstdrivande organisationer,2002K1,14505
hushållens icke-vinstdrivande organisationer,2002K2,17937
hushållens icke-vinstdrivande organisationer,2002K3,14902
hushållens icke-vinstdrivande organisationer,2002K4,16790
hushållens icke-vinstdrivande organisationer,2003K1,15565
hushållens icke-vinstdrivande organisationer,2003K2,18932
hushållens icke-vinstdrivande organisationer,2003K3,15804
hushållens icke-vinstdrivande organisationer,2003K4,17735
hushållens icke-vinstdrivande organisationer,2004K1,15542
hushållens icke-vinstdrivande organisationer,2004K2,18814
hushållens icke-vinstdrivande organisationer,2004K3,15680
hushållens icke-vinstdrivande organisationer,2004K4,17600
hushållens icke-vinstdrivande organisationer,2005K1,16044
hushållens icke-vinstdrivande organisationer,2005K2,19496
hushållens icke-vinstdrivande organisationer,2005K3,16272
hushållens icke-vinstdrivande organisationer,2005K4,18931
hushållens icke-vinstdrivande organisationer,2006K1,16134
hushållens icke-vinstdrivande organisationer,2006K2,19798
hushållens icke-vinstdrivande organisationer,2006K3,16531
hushållens icke-vinstdrivande organisationer,2006K4,18734
hushållens icke-vinstdrivande organisationer,2007K1,16274
hushållens icke-vinstdrivande organisationer,2007K2,19759
hushållens icke-vinstdrivande organisationer,2007K3,16565
hushållens icke-vinstdrivande organisationer,2007K4,18452
hushållens icke-vinstdrivande organisationer,2008K1,16611
hushållens icke-vinstdrivande organisationer,2008K2,19897
hushållens icke-vinstdrivande organisationer,2008K3,16684
hushållens icke-vinstdrivande organisationer,2008K4,18846
hushållens icke-vinstdrivande organisationer,2009K1,16151
hushållens icke-vinstdrivande organisationer,2009K2,19590
hushållens icke-vinstdrivande organisationer,2009K3,16159
hushållens icke-vinstdrivande organisationer,2009K4,17998
hushållens icke-vinstdrivande organisationer,2010K1,16072
hushållens icke-vinstdrivande organisationer,2010K2,19611
hushållens icke-vinstdrivande organisationer,2010K3,16305
hushållens icke-vinstdrivande organisationer,2010K4,17766
hushållens icke-vinstdrivande organisationer,2011K1,15244
hushållens icke-vinstdrivande organisationer,2011K2,18510
hushållens icke-vinstdrivande organisationer,2011K3,15519
hushållens icke-vinstdrivande organisationer,2011K4,17232
hushållens icke-vinstdrivande organisationer,2012K1,15233
hushållens icke-vinstdrivande organisationer,2012K2,18406
hushållens icke-vinstdrivande organisationer,2012K3,15497
hushållens icke-vinstdrivande organisationer,2012K4,16869
hushållens icke-vinstdrivande organisationer,2013K1,14530
hushållens icke-vinstdrivande organisationer,2013K2,17153
hushållens icke-vinstdrivande organisationer,2013K3,14843
hushållens icke-vinstdrivande organisationer,2013K4,16079
hushållens icke-vinstdrivande organisationer,2014K1,15478
hushållens icke-vinstdrivande organisationer,2014K2,17943
hushållens icke-vinstdrivande organisationer,2014K3,15875
hushållens icke-vinstdrivande organisationer,2014K4,17213
hushållens icke-vinstdrivande organisationer,2015K1,16005
hushållens icke-vinstdrivande organisationer,2015K2,18555
hushållens icke-vinstdrivande organisationer,2015K3,16431
hushållens icke-vinstdrivande organisationer,2015K4,17782
hushållens icke-vinstdrivande organisationer,2016K1,15696
hushållens icke-vinstdrivande organisationer,2016K2,18212
hushållens icke-vinstdrivande organisationer,2016K3,16228
hushållens icke-vinstdrivande organisationer,2016K4,17638
hushållens icke-vinstdrivande organisationer,2017K1,16891
hushållens icke-vinstdrivande organisationer,2017K2,19308
hushållens icke-vinstdrivande organisationer,2017K3,17324
hushållens icke-vinstdrivande organisationer,2017K4,18842
hushållens icke-vinstdrivande organisationer,2018K1,16653
hushållens icke-vinstdrivande organisationer,2018K2,19032
hushållens icke-vinstdrivande organisationer,2018K3,17325
hushållens icke-vinstdrivande organisationer,2018K4,18435
hushållens icke-vinstdrivande organisationer,2019K1,16824
hushållens icke-vinstdrivande organisationer,2019K2,19324
hushållens icke-vinstdrivande organisationer,2019K3,17357
hushållens icke-vinstdrivande organisationer,2019K4,18468
hushållens icke-vinstdrivande organisationer,2020K1,17506
hushållens icke-vinstdrivande organisationer,2020K2,18576
hushållens icke-vinstdrivande organisationer,2020K3,17128
hushållens icke-vinstdrivande organisationer,2020K4,18402
hushållens icke-vinstdrivande organisationer,2021K1,17284
hushållens icke-vinstdrivande organisationer,2021K2,19828
hushållens icke-vinstdrivande organisationer,2021K3,17985
hushållens icke-vinstdrivande organisationer,2021K4,19094
hushållens icke-vinstdrivande organisationer,2022K1,17250
hushållens icke-vinstdrivande organisationer,2022K2,19557
hushållens icke-vinstdrivande organisationer,2022K3,17698
hushållens icke-vinstdrivande organisationer,2022K4,18586
hushållens icke-vinstdrivande organisationer,2023K1,17375
hushållens icke-vinstdrivande organisationer,2023K2,20545
hushållens icke-vinstdrivande organisationer,2023K3,18274
hushållens icke-vinstdrivande organisationer,2023K4,20481
hushållens icke-vinstdrivande organisationer,2024K1,18517
hushållens icke-vinstdrivande organisationer,2024K2,21061
hushållens icke-vinstdrivande organisationer,2024K3,18811
hushållens icke-vinstdrivande organisationer,2024K4,21429
hushållens icke-vinstdrivande organisationer,2025K1,19091
hushållens icke-vinstdrivande organisationer,2025K2,22703
hushållens icke-vinstdrivande organisationer,2025K3,19917
hushållens icke-vinstdrivande organisationer,2025K4,20780
hushållens icke-vinstdrivande organisationer,2026K1,19700
hushållens icke-vinstdrivande organisationer,2026K2,22458
total konsumtion,1981K1,323889
total konsumtion,1981K2,331006
total konsumtion,1981K3,309346
total konsumtion,1981K4,346393
total konsumtion,1982K1,328643
total konsumtion,1982K2,333798
total konsumtion,1982K3,311077
total konsumtion,1982K4,352311
total konsumtion,1983K1,319672
total konsumtion,1983K2,323311
total konsumtion,1983K3,304965
total konsumtion,1983K4,344048
total konsumtion,1984K1,328987
total konsumtion,1984K2,331340
total konsumtion,1984K3,309284
total konsumtion,1984K4,346027
total konsumtion,1985K1,338734
total konsumtion,1985K2,342095
total konsumtion,1985K3,316310
total konsumtion,1985K4,354428
total konsumtion,1986K1,347727
total konsumtion,1986K2,357705
total konsumtion,1986K3,338522
total konsumtion,1986K4,378265
total konsumtion,1987K1,369051
total konsumtion,1987K2,383748
total konsumtion,1987K3,350374
total konsumtion,1987K4,396465
total konsumtion,1988K1,390876
total konsumtion,1988K2,390209
total konsumtion,1988K3,362853
total konsumtion,1988K4,401931
total konsumtion,1989K1,389928
total konsumtion,1989K2,397355
total konsumtion,1989K3,365468
total konsumtion,1989K4,408979
total konsumtion,1990K1,387957
total konsumtion,1990K2,396700
total konsumtion,1990K3,363342
total konsumtion,1990K4,392791
total konsumtion,1991K1,382679
total konsumtion,1991K2,393576
total konsumtion,1991K3,365494
total konsumtion,1991K4,401910
total konsumtion,1992K1,376888
total konsumtion,1992K2,387523
total konsumtion,1992K3,362867
total konsumtion,1992K4,390286
total konsumtion,1993K1,358742
total konsumtion,1993K2,378206
total konsumtion,1993K3,369234
total konsumtion,1993K4,407675
total konsumtion,1994K1,370891
total konsumtion,1994K2,383915
total konsumtion,1994K3,374460
total konsumtion,1994K4,411680
total konsumtion,1995K1,373055
total konsumtion,1995K2,391551
total konsumtion,1995K3,379570
total konsumtion,1995K4,412826
total konsumtion,1996K1,380413
total konsumtion,1996K2,397900
total konsumtion,1996K3,390884
total konsumtion,1996K4,422642
total konsumtion,1997K1,391238
total konsumtion,1997K2,417146
total konsumtion,1997K3,398664
total konsumtion,1997K4,437151
total konsumtion,1998K1,401912
total konsumtion,1998K2,428091
total konsumtion,1998K3,414159
total konsumtion,1998K4,455108
total konsumtion,1999K1,419140
total konsumtion,1999K2,443090
total konsumtion,1999K3,429473
total konsumtion,1999K4,482486
total konsumtion,2000K1,450244
total konsumtion,2000K2,475827
total konsumtion,2000K3,459046
total konsumtion,2000K4,497043
total konsumtion,2001K1,459474
total konsumtion,2001K2,479402
total konsumtion,2001K3,462086
total konsumtion,2001K4,496349
total konsumtion,2002K1,466689
total konsumtion,2002K2,490351
total konsumtion,2002K3,472789
total konsumtion,2002K4,509644
total konsumtion,2003K1,470345
total konsumtion,2003K2,495108
total konsumtion,2003K3,483129
total konsumtion,2003K4,521530
total konsumtion,2004K1,486262
total konsumtion,2004K2,508284
total konsumtion,2004K3,495913
total konsumtion,2004K4,535763
total konsumtion,2005K1,492828
total konsumtion,2005K2,526326
total konsumtion,2005K3,516857
total konsumtion,2005K4,554266
total konsumtion,2006K1,507835
total konsumtion,2006K2,542348
total konsumtion,2006K3,527505
total konsumtion,2006K4,572069
total konsumtion,2007K1,530263
total konsumtion,2007K2,564935
total konsumtion,2007K3,555119
total konsumtion,2007K4,594573
total konsumtion,2008K1,543380
total konsumtion,2008K2,578247
total konsumtion,2008K3,548610
total konsumtion,2008K4,574415
total konsumtion,2009K1,536608
total konsumtion,2009K2,580810
total konsumtion,2009K3,559414
total konsumtion,2009K4,591658
total konsumtion,2010K1,560854
total konsumtion,2010K2,602191
total konsumtion,2010K3,581703
total konsumtion,2010K4,613913
total konsumtion,2011K1,575763
total konsumtion,2011K2,618828
total konsumtion,2011K3,587996
total konsumtion,2011K4,619781
total konsumtion,2012K1,583980
total konsumtion,2012K2,620317
total konsumtion,2012K3,595697
total konsumtion,2012K4,629518
total konsumtion,2013K1,590040
total konsumtion,2013K2,631326
total konsumtion,2013K3,608734
total konsumtion,2013K4,643825
total konsumtion,2014K1,605526
total konsumtion,2014K2,651661
total konsumtion,2014K3,622809
total konsumtion,2014K4,665514
total konsumtion,2015K1,632036
total konsumtion,2015K2,677583
total konsumtion,2015K3,649214
total konsumtion,2015K4,693121
total konsumtion,2016K1,649071
total konsumtion,2016K2,691960
total konsumtion,2016K3,662331
total konsumtion,2016K4,705843
total konsumtion,2017K1,675943
total konsumtion,2017K2,706746
total konsumtion,2017K3,674941
total konsumtion,2017K4,719392
total konsumtion,2018K1,682962
total konsumtion,2018K2,727897
total konsumtion,2018K3,688637
total konsumtion,2018K4,729931
total konsumtion,2019K1,683190
total konsumtion,2019K2,727756
total konsumtion,2019K3,702817
total konsumtion,2019K4,737895
total konsumtion,2020K1,700228
total konsumtion,2020K2,671586
total konsumtion,2020K3,681029
total konsumtion,2020K4,713332
total konsumtion,2021K1,679591
total konsumtion,2021K2,737917
total konsumtion,2021K3,729678
total konsumtion,2021K4,775360
total konsumtion,2022K1,717973
total konsumtion,2022K2,781738
total konsumtion,2022K3,735752
total konsumtion,2022K4,768255
total konsumtion,2023K1,705420
total konsumtion,2023K2,758045
total konsumtion,2023K3,724046
total konsumtion,2023K4,767882
total konsumtion,2024K1,714493
total konsumtion,2024K2,766974
total konsumtion,2024K3,736760
total konsumtion,2024K4,778020
total konsumtion,2025K1,724628
total konsumtion,2025K2,781553
total konsumtion,2025K3,754294
total konsumtion,2025K4,794337
total konsumtion,2026K1,741471
total konsumtion,2026K2,805362
