date,value
2004-04-27,111.41752
2004-04-28,111.35278
2004-04-29,111.30083
2004-04-30,111.30529
2004-05-03,111.25942
2004-05-04,111.23319
2004-05-05,111.08414
2004-05-06,110.30313
2004-05-07,110.50626
2004-05-10,110.96111
2004-05-11,111.6483
2004-05-12,111.58128
2004-05-13,111.30714
2004-05-14,111.46002
2004-05-17,111.23039
2004-05-18,111.10607
2004-05-19,110.76534
2004-05-21,110.50739
2004-05-24,110.53139
2004-05-25,110.67894
2004-05-26,110.57598
2004-05-27,110.13261
2004-05-28,110.07102
2004-06-01,110.14616
2004-06-02,110.37302
2004-06-03,110.58975
2004-06-04,110.94703
2004-06-07,110.41652
2004-06-08,110.21343
2004-06-09,110.21136
2004-06-10,111.21293
2004-06-11,111.68423
2004-06-14,111.74264
2004-06-15,111.50481
2004-06-16,111.05419
2004-06-17,111.41591
2004-06-18,111.50529
2004-06-21,111.12085
2004-06-22,111.44179
2004-06-23,111.20034
2004-06-24,111.53692
2004-06-28,111.26804
2004-06-29,110.78728
2004-06-30,110.87947
2004-07-01,111.27189
2004-07-02,111.13574
2004-07-05,110.99824
2004-07-06,111.12009
2004-07-07,111.01975
2004-07-08,110.98118
2004-07-09,110.91371
2004-07-12,111.12504
2004-07-13,111.31047
2004-07-14,111.25139
2004-07-15,111.1136
2004-07-16,111.04241
2004-07-19,111.17042
2004-07-20,111.12378
2004-07-21,111.18999
2004-07-22,111.23755
2004-07-23,111.42562
2004-07-26,111.69797
2004-07-27,111.84475
2004-07-28,111.94375
2004-07-29,112.18674
2004-07-30,112.23082
2004-08-02,112.2677
2004-08-03,112.13379
2004-08-04,111.9585
2004-08-05,111.86262
2004-08-06,111.85033
2004-08-09,111.3835
2004-08-10,111.20719
2004-08-11,111.4095
2004-08-12,111.52394
2004-08-13,111.6037
2004-08-16,111.59076
2004-08-17,111.67197
2004-08-18,111.50506
2004-08-19,111.49066
2004-08-20,111.40069
2004-08-23,111.28906
2004-08-24,111.40293
2004-08-25,111.43357
2004-08-26,111.29001
2004-08-27,111.05711
2004-08-30,111.04659
2004-08-31,110.93214
2004-09-01,110.75382
2004-09-02,110.52345
2004-09-03,110.71616
2004-09-06,110.90028
2004-09-07,110.98299
2004-09-08,110.52298
2004-09-09,110.55439
2004-09-10,110.38753
2004-09-13,110.05628
2004-09-14,110.03321
2004-09-15,110.27674
2004-09-16,110.70522
2004-09-17,110.5258
2004-09-20,110.20224
2004-09-21,109.86611
2004-09-22,109.49938
2004-09-23,109.65449
2004-09-24,109.50433
2004-09-27,109.52185
2004-09-28,109.71045
2004-09-29,109.66027
2004-09-30,109.5057
2004-10-01,109.0487
2004-10-04,108.82407
2004-10-05,109.5815
2004-10-06,109.29606
2004-10-07,109.36815
2004-10-08,109.33216
2004-10-11,109.50691
2004-10-12,109.53534
2004-10-13,109.81487
2004-10-14,109.71224
2004-10-15,109.99989
2004-10-18,109.87621
2004-10-19,109.55505
2004-10-20,109.44312
2004-10-21,109.13578
2004-10-22,109.49904
2004-10-25,109.21286
2004-10-26,108.64016
2004-10-27,108.26221
2004-10-28,108.4898
2004-10-29,108.88161
2004-11-01,108.87517
2004-11-02,108.89292
2004-11-03,109.09829
2004-11-04,108.9589
2004-11-05,109.07862
2004-11-08,108.87574
2004-11-09,109.23481
2004-11-10,109.25775
2004-11-11,108.41178
2004-11-12,107.75499
2004-11-15,107.33847
2004-11-16,107.39832
2004-11-17,107.35952
2004-11-18,107.57026
2004-11-19,107.67883
2004-11-22,107.45769
2004-11-23,107.57135
2004-11-24,107.10645
2004-11-25,106.89394
2004-11-26,106.81119
2004-11-29,106.49913
2004-11-30,106.62277
2004-12-01,106.83131
2004-12-02,107.36848
2004-12-03,107.32595
2004-12-06,106.0771
2004-12-07,106.24493
2004-12-08,107.08242
2004-12-09,107.0847
2004-12-10,107.79819
2004-12-13,106.99639
2004-12-14,106.36579
2004-12-15,106.92365
2004-12-16,106.92712
2004-12-17,107.46396
2004-12-20,106.95669
2004-12-21,106.88569
2004-12-22,107.33421
2004-12-23,107.17245
2004-12-27,107.10367
2004-12-28,106.94603
2004-12-29,106.33563
2004-12-30,106.69625
2005-01-03,106.9863
2005-01-04,107.48294
2005-01-05,107.87719
2005-01-07,108.1007
2005-01-10,108.34973
2005-01-11,108.18513
2005-01-12,108.29893
2005-01-13,108.19352
2005-01-14,108.37676
2005-01-17,108.6156
2005-01-18,108.67004
2005-01-19,108.22979
2005-01-20,108.49619
2005-01-21,108.68745
2005-01-24,108.72153
2005-01-25,108.86702
2005-01-26,109.08389
2005-01-27,108.74167
2005-01-28,109.218
2005-01-31,109.38477
2005-02-01,109.23476
2005-02-02,109.00924
2005-02-03,108.94807
2005-02-04,109.29946
2005-02-07,109.41194
2005-02-08,109.64659
2005-02-09,109.32495
2005-02-10,109.37853
2005-02-11,109.36718
2005-02-14,109.47715
2005-02-15,109.11121
2005-02-16,108.9407
2005-02-17,109.06282
2005-02-18,109.18921
2005-02-21,109.46038
2005-02-22,109.04157
2005-02-23,109.04537
2005-02-24,108.60601
2005-02-25,108.83158
2005-02-28,108.4164
2005-03-01,108.68297
2005-03-02,108.81099
2005-03-03,108.8185
2005-03-04,108.54571
2005-03-07,108.4151
2005-03-08,108.26333
2005-03-09,108.05572
2005-03-10,108.19466
2005-03-11,108.33063
2005-03-14,108.19906
2005-03-15,108.6567
2005-03-16,108.55829
2005-03-17,108.61142
2005-03-18,108.74594
2005-03-21,109.26721
2005-03-22,109.30107
2005-03-23,109.30009
2005-03-24,109.30866
2005-03-29,109.59227
2005-03-30,109.78173
2005-03-31,109.87924
2005-04-01,110.13709
2005-04-04,110.32101
2005-04-05,110.53448
2005-04-06,110.45101
2005-04-07,110.06691
2005-04-08,110.40624
2005-04-11,110.3254
2005-04-12,109.98387
2005-04-13,110.14418
2005-04-14,110.44546
2005-04-15,110.74162
2005-04-18,110.21763
2005-04-19,110.40257
2005-04-20,110.32238
2005-04-21,110.21233
2005-04-22,110.0195
2005-04-25,110.23349
2005-04-26,109.92818
2005-04-27,110.13957
2005-04-28,110.19524
2005-04-29,110.36716
2005-05-02,110.90386
2005-05-03,111.24594
2005-05-04,110.75735
2005-05-06,110.54662
2005-05-09,110.94713
2005-05-10,111.04794
2005-05-11,111.0702
2005-05-12,111.59846
2005-05-13,111.42455
2005-05-16,111.51269
2005-05-17,111.66599
2005-05-18,111.39643
2005-05-19,111.12012
2005-05-20,111.25654
2005-05-23,111.19051
2005-05-24,111.18158
2005-05-25,111.13647
2005-05-26,111.45053
2005-05-27,111.54281
2005-05-30,111.59097
2005-05-31,111.60877
2005-06-01,111.62183
2005-06-02,111.99055
2005-06-03,111.69945
2005-06-07,112.01697
2005-06-08,111.99133
2005-06-09,112.74061
2005-06-10,112.74494
2005-06-13,113.58958
2005-06-14,114.10801
2005-06-15,114.05803
2005-06-16,114.06421
2005-06-17,113.95665
2005-06-20,113.13643
2005-06-21,113.98173
2005-06-22,113.81539
2005-06-23,115.08867
2005-06-27,115.3044
2005-06-28,115.46352
2005-06-29,115.97785
2005-06-30,116.05549
2005-07-01,116.23084
2005-07-04,116.70337
2005-07-05,116.47286
2005-07-06,115.82421
2005-07-07,115.44919
2005-07-08,115.72649
2005-07-11,116.1369
2005-07-12,115.7215
2005-07-13,114.82395
2005-07-14,114.83152
2005-07-15,115.08697
2005-07-18,114.98106
2005-07-19,115.74606
2005-07-20,115.277
2005-07-21,115.51891
2005-07-22,115.51724
2005-07-25,115.53631
2005-07-26,115.42893
2005-07-27,116.15725
2005-07-28,115.76909
2005-07-29,114.97215
2005-08-01,115
2005-08-02,115.02206
2005-08-03,114.71948
2005-08-04,114.43299
2005-08-05,113.8291
2005-08-08,113.73855
2005-08-09,113.89477
2005-08-10,114.09456
2005-08-11,113.8706
2005-08-12,113.35044
2005-08-15,113.60354
2005-08-16,113.63799
2005-08-17,114.31991
2005-08-18,114.32116
2005-08-19,114.58918
2005-08-22,114.78421
2005-08-23,114.66928
2005-08-24,114.38785
2005-08-25,114.0768
2005-08-26,114.09902
2005-08-29,113.97276
2005-08-30,114.17024
2005-08-31,114.50034
2005-09-01,114.05177
2005-09-02,113.47513
2005-09-05,113.32776
2005-09-06,113.88851
2005-09-07,113.62768
2005-09-08,114.05122
2005-09-09,114.30635
2005-09-12,114.10533
2005-09-13,114.09912
2005-09-14,114.56639
2005-09-15,114.86599
2005-09-16,114.65031
2005-09-19,114.87459
2005-09-20,114.95402
2005-09-21,114.7943
2005-09-22,114.74623
2005-09-23,115.23264
2005-09-26,115.49824
2005-09-27,115.66728
2005-09-28,115.62283
2005-09-29,115.42936
2005-09-30,115.001
2005-10-03,114.59603
2005-10-04,114.94699
2005-10-05,114.7375
2005-10-06,114.29796
2005-10-07,114.40785
2005-10-10,114.51767
2005-10-11,114.80986
2005-10-12,114.90452
2005-10-13,115.39377
2005-10-14,115.6452
2005-10-17,116.16512
2005-10-18,116.3217
2005-10-19,116.55932
2005-10-20,116.83101
2005-10-21,116.66936
2005-10-24,117.58794
2005-10-25,117.56679
2005-10-26,116.66169
2005-10-27,116.9671
2005-10-28,116.6047
2005-10-31,117.26985
2005-11-01,117.47542
2005-11-02,117.82953
2005-11-03,118.58558
2005-11-04,118.06477
2005-11-07,118.59408
2005-11-08,118.34866
2005-11-09,118.12066
2005-11-10,118.8106
2005-11-11,119.35892
2005-11-14,118.17704
2005-11-15,118.55057
2005-11-16,118.95799
2005-11-17,119.21033
2005-11-18,118.73865
2005-11-21,118.09316
2005-11-22,117.96835
2005-11-23,117.22139
2005-11-24,117.23119
2005-11-25,117.18403
2005-11-28,117.21157
2005-11-29,116.82572
2005-11-30,117.51309
2005-12-01,117.40159
2005-12-02,117.30143
2005-12-05,116.35424
2005-12-06,116.35942
2005-12-07,116.39856
2005-12-08,116.06529
2005-12-09,116.38115
2005-12-12,116.25897
2005-12-13,116.13567
2005-12-14,116.04496
2005-12-15,116.05466
2005-12-16,116.60035
2005-12-19,116.12253
2005-12-20,115.54091
2005-12-21,116.33581
2005-12-22,116.38788
2005-12-23,116.27029
2005-12-27,116.92258
2005-12-28,116.01799
2005-12-29,115.77903
2005-12-30,116.13705
2006-01-02,115.88137
2006-01-03,115.86791
2006-01-04,114.78406
2006-01-05,114.77351
2006-01-09,114.67439
2006-01-10,114.90062
2006-01-11,115.14898
2006-01-12,114.87537
2006-01-13,114.43302
2006-01-16,114.60543
2006-01-17,114.66359
2006-01-18,114.29963
2006-01-19,114.41671
2006-01-20,114.618
2006-01-23,113.73022
2006-01-24,113.19771
2006-01-25,113.43931
2006-01-26,113.53168
2006-01-27,113.29934
2006-01-30,113.38483
2006-01-31,113.39667
2006-02-01,113.44359
2006-02-02,113.75116
2006-02-03,114.28411
2006-02-06,114.26395
2006-02-07,114.58389
2006-02-08,114.41497
2006-02-09,114.15942
2006-02-10,114.21403
2006-02-13,114.98847
2006-02-14,115.14225
2006-02-15,114.87601
2006-02-16,115.37332
2006-02-17,116.1061
2006-02-20,115.48989
2006-02-21,115.7073
2006-02-22,115.8112
2006-02-23,116.02239
2006-02-24,116.09719
2006-02-27,116.65285
2006-02-28,117.00453
2006-03-01,116.50102
2006-03-02,116.81319
2006-03-03,116.33159
2006-03-06,116.08388
2006-03-07,116.47544
2006-03-08,116.69044
2006-03-09,116.18398
2006-03-10,115.77408
2006-03-13,115.39284
2006-03-14,115.29752
2006-03-15,115.10619
2006-03-16,114.91045
2006-03-17,114.52052
2006-03-20,114.29423
2006-03-21,114.85866
2006-03-22,115.07097
2006-03-23,114.72093
2006-03-24,114.86776
2006-03-27,114.9019
2006-03-28,114.89499
2006-03-29,115.44528
2006-03-30,115.495
2006-03-31,114.93302
2006-04-03,115.58751
2006-04-04,114.82551
2006-04-05,114.33338
2006-04-06,113.88122
2006-04-07,114.1191
2006-04-10,114.65121
2006-04-11,114.48542
2006-04-12,113.98235
2006-04-13,114.43259
2006-04-18,113.82257
2006-04-19,113.56007
2006-04-20,113.43208
2006-04-21,113.76066
2006-04-24,113.77524
2006-04-25,113.9956
2006-04-26,113.76583
2006-04-27,113.73699
2006-04-28,113.25651
2006-05-02,113.39054
2006-05-03,113.70004
2006-05-04,113.70215
2006-05-05,113.68652
2006-05-08,113.40353
2006-05-09,113.6062
2006-05-10,113.4106
2006-05-11,113.6808
2006-05-12,113.64025
2006-05-15,113.83118
2006-05-16,114.20897
2006-05-17,113.89157
2006-05-18,114.10456
2006-05-19,113.51771
2006-05-22,113.53803
2006-05-23,112.87691
2006-05-24,112.89946
2006-05-26,112.92682
2006-05-29,112.90404
2006-05-30,112.40553
2006-05-31,112.05453
2006-06-01,112.19318
2006-06-02,111.93389
2006-06-05,110.92228
2006-06-07,111.38548
2006-06-08,111.50815
2006-06-09,112.1203
2006-06-12,111.84081
2006-06-13,112.14733
2006-06-14,112.45704
2006-06-15,112.51144
2006-06-16,112.31334
2006-06-19,112.59773
2006-06-20,112.35532
2006-06-21,111.52215
2006-06-22,111.47147
2006-06-26,111.46262
2006-06-27,111.624
2006-06-28,111.9515
2006-06-29,111.58345
2006-06-30,111.46934
2006-07-03,111.02468
2006-07-04,111.01445
2006-07-05,110.87311
2006-07-06,110.7428
2006-07-07,110.60077
2006-07-10,110.4259
2006-07-11,110.93177
2006-07-12,110.72596
2006-07-13,110.78913
2006-07-14,111.37805
2006-07-17,111.67727
2006-07-18,112.19859
2006-07-19,112.55329
2006-07-20,112.08448
2006-07-21,111.77149
2006-07-24,112.22167
2006-07-25,112.31564
2006-07-26,112.11838
2006-07-27,111.92286
2006-07-28,111.86281
2006-07-31,111.83079
2006-08-01,111.58809
2006-08-02,111.22786
2006-08-03,111.26742
2006-08-04,111.63324
2006-08-07,111.13671
2006-08-08,111.2091
2006-08-09,111.07106
2006-08-10,111.14517
2006-08-11,111.45807
2006-08-14,111.58007
2006-08-15,111.57893
2006-08-16,111.45456
2006-08-17,111.14627
2006-08-18,111.03531
2006-08-21,111.10547
2006-08-22,111.13344
2006-08-23,111.23379
2006-08-24,111.15418
2006-08-25,111.40793
2006-08-28,111.92382
2006-08-29,111.9003
2006-08-30,111.60974
2006-08-31,111.71428
2006-09-01,112.62143
2006-09-04,112.76742
2006-09-05,112.6777
2006-09-06,112.3732
2006-09-07,112.45907
2006-09-08,113.10791
2006-09-11,112.43436
2006-09-12,112.08091
2006-09-13,111.65055
2006-09-14,111.90292
2006-09-15,111.71138
2006-09-18,111.17126
2006-09-19,111.03738
2006-09-20,111.4886
2006-09-21,111.57032
2006-09-22,111.68191
2006-09-25,111.9946
2006-09-26,112.4733
2006-09-27,112.68677
2006-09-28,112.3324
2006-09-29,112.1309
2006-10-02,112.21628
2006-10-03,112.61875
2006-10-04,112.84017
2006-10-05,112.50113
2006-10-06,111.99834
2006-10-09,112.19543
2006-10-10,112.65899
2006-10-11,112.3252
2006-10-12,112.16849
2006-10-13,112.39576
2006-10-16,112.4068
2006-10-17,112.25343
2006-10-18,112.31336
2006-10-19,112.21698
2006-10-20,111.93499
2006-10-23,111.74777
2006-10-24,111.71514
2006-10-25,111.95761
2006-10-26,111.99452
2006-10-27,111.8276
2006-10-30,111.72891
2006-10-31,111.89649
2006-11-01,111.69696
2006-11-02,111.37419
2006-11-03,111.33151
2006-11-06,111.17024
2006-11-07,110.95872
2006-11-08,110.77667
2006-11-09,110.68519
2006-11-10,109.89571
2006-11-13,110.17735
2006-11-14,110.07734
2006-11-15,109.81466
2006-11-16,109.49965
2006-11-17,109.63493
2006-11-20,109.78315
2006-11-21,109.98698
2006-11-22,110.0848
2006-11-23,109.34814
2006-11-24,109.17843
2006-11-27,108.91421
2006-11-28,108.82421
2006-11-29,109.3306
2006-11-30,109.16904
2006-12-01,108.6602
2006-12-04,108.40991
2006-12-05,108.68428
2006-12-06,108.80207
2006-12-07,108.91271
2006-12-08,108.60996
2006-12-11,109.00589
2006-12-12,109.05735
2006-12-13,108.5052
2006-12-14,108.73995
2006-12-15,109.11497
2006-12-18,109.13173
2006-12-19,109.22238
2006-12-20,108.34487
2006-12-21,108.27457
2006-12-22,107.92007
2006-12-27,108.46795
2006-12-28,108.6745
2006-12-29,108.86287
2007-01-02,108.28644
2007-01-03,108.23918
2007-01-04,108.74205
2007-01-05,109.36486
2007-01-08,109.26184
2007-01-09,109.72768
2007-01-10,109.79594
2007-01-11,110.23904
2007-01-12,110.30968
2007-01-15,109.59237
2007-01-16,109.61238
2007-01-17,109.35942
2007-01-18,109.82
2007-01-19,110.17631
2007-01-22,110.03743
2007-01-23,109.89217
2007-01-24,109.59802
2007-01-25,109.61341
2007-01-26,109.95646
2007-01-29,109.55966
2007-01-30,108.99093
2007-01-31,109.2352
2007-02-01,109.09374
2007-02-02,109.39412
2007-02-05,109.38252
2007-02-06,110.64917
2007-02-07,110.3407
2007-02-08,110.11482
2007-02-09,109.68291
2007-02-12,109.89995
2007-02-13,110.40412
2007-02-14,110.36882
2007-02-15,110.54448
2007-02-16,111.31912
2007-02-19,111.52435
2007-02-20,111.21004
2007-02-21,111.65089
2007-02-22,111.96389
2007-02-23,111.98123
2007-02-26,111.86647
2007-02-27,111.39413
2007-02-28,111.32926
2007-03-01,111.25317
2007-03-02,111.90505
2007-03-05,112.2478
2007-03-06,111.6099
2007-03-07,111.3666
2007-03-08,111.57936
2007-03-09,111.92713
2007-03-12,111.93677
2007-03-13,111.83166
2007-03-14,111.64898
2007-03-15,111.37877
2007-03-16,110.9561
2007-03-19,111.30259
2007-03-20,111.72335
2007-03-21,111.60587
2007-03-22,111.62399
2007-03-23,111.76613
2007-03-26,111.94083
2007-03-27,111.81235
2007-03-28,111.74856
2007-03-29,112.22806
2007-03-30,111.99865
2007-04-02,112.24723
2007-04-03,112.54845
2007-04-04,112.18004
2007-04-05,111.47577
2007-04-10,111.14503
2007-04-11,111.14514
2007-04-12,111.18643
2007-04-13,110.96287
2007-04-16,110.81853
2007-04-17,110.42159
2007-04-18,110.3612
2007-04-19,110.45301
2007-04-20,109.94734
2007-04-23,110.20589
2007-04-24,110.21435
2007-04-25,109.98098
2007-04-26,109.65098
2007-04-27,109.3258
2007-04-30,109.53996
2007-05-02,109.42106
2007-05-03,109.34691
2007-05-04,109.60258
2007-05-07,109.81663
2007-05-08,109.89991
2007-05-09,110.26242
2007-05-10,110.27221
2007-05-11,110.63108
2007-05-14,110.52449
2007-05-15,110.26145
2007-05-16,109.92377
2007-05-18,110.42454
2007-05-21,110.57664
2007-05-22,110.63003
2007-05-23,110.30811
2007-05-24,110.49524
2007-05-25,110.48065
2007-05-28,110.53537
2007-05-29,110.92486
2007-05-30,111.47413
2007-05-31,111.69083
2007-06-01,111.72122
2007-06-04,112.22913
2007-06-05,111.95255
2007-06-07,111.9827
2007-06-08,112.25533
2007-06-11,112.53467
2007-06-12,112.81537
2007-06-13,113.56007
2007-06-14,113.2268
2007-06-15,113.67273
2007-06-18,113.51652
2007-06-19,113.27065
2007-06-20,112.95066
2007-06-21,111.41752
2007-06-25,111.25314
2007-06-26,111.47911
2007-06-27,111.88019
2007-06-28,111.34762
2007-06-29,111.36425
2007-07-02,111.32377
2007-07-03,110.97323
2007-07-04,110.72359
2007-07-05,109.95095
2007-07-06,109.96346
2007-07-09,110.14477
2007-07-10,110.19033
2007-07-11,109.97114
2007-07-12,109.71965
2007-07-13,109.80989
2007-07-16,109.97688
2007-07-17,109.92655
2007-07-18,109.9729
2007-07-19,110.1184
2007-07-20,109.99761
2007-07-23,110.18712
2007-07-24,110.12139
2007-07-25,110.72807
2007-07-26,110.71004
2007-07-27,110.91469
2007-07-30,110.58169
2007-07-31,110.28718
2007-08-01,110.96117
2007-08-02,110.88593
2007-08-03,110.60918
2007-08-06,110.84985
2007-08-07,110.37549
2007-08-08,110.74186
2007-08-09,110.95796
2007-08-10,111.3964
2007-08-13,111.56911
2007-08-14,112.27406
2007-08-15,112.33313
2007-08-16,113.03716
2007-08-17,113.09837
2007-08-20,112.27834
2007-08-21,112.7747
2007-08-22,112.63067
2007-08-23,112.48916
2007-08-24,112.88829
2007-08-27,112.10574
2007-08-28,112.52369
2007-08-29,112.69297
2007-08-30,112.66771
2007-08-31,112.33721
2007-09-03,112.92759
2007-09-04,112.88045
2007-09-05,113.03413
2007-09-06,112.7159
2007-09-07,111.98497
2007-09-10,112.44497
2007-09-11,112.30696
2007-09-12,111.62167
2007-09-13,111.2608
2007-09-14,110.96703
2007-09-17,111.06657
2007-09-18,111.31957
2007-09-19,110.77911
2007-09-20,109.98726
2007-09-21,110.04559
2007-09-24,109.68956
2007-09-25,109.7578
2007-09-26,109.89738
2007-09-27,110.32182
2007-09-28,109.88894
2007-10-01,109.59683
2007-10-02,109.8411
2007-10-03,110.03452
2007-10-04,109.9634
2007-10-05,109.9767
2007-10-08,109.62611
2007-10-09,109.76889
2007-10-10,109.57028
2007-10-11,109.19315
2007-10-12,108.88808
2007-10-15,108.71354
2007-10-16,109.4894
2007-10-17,109.33459
2007-10-18,109.24741
2007-10-19,109.53258
2007-10-22,109.57839
2007-10-23,110.03813
2007-10-24,110.0263
2007-10-25,110.10364
2007-10-26,109.80656
2007-10-29,109.46697
2007-10-30,109.66692
2007-10-31,109.59045
2007-11-01,109.79984
2007-11-02,110.34957
2007-11-05,110.36864
2007-11-06,110.42937
2007-11-07,109.83938
2007-11-08,110.18967
2007-11-09,110.03296
2007-11-12,110.08609
2007-11-13,110.10497
2007-11-14,109.69851
2007-11-15,109.07361
2007-11-16,110.05019
2007-11-19,109.81039
2007-11-20,109.58326
2007-11-21,110.10947
2007-11-22,110.06119
2007-11-23,109.94636
2007-11-26,109.39298
2007-11-27,109.63588
2007-11-28,110.37502
2007-11-29,110.73779
2007-11-30,110.9077
2007-12-03,110.63892
2007-12-04,111.51735
2007-12-05,110.88385
2007-12-06,111.17328
2007-12-07,111.05914
2007-12-10,111.64889
2007-12-11,111.01901
2007-12-12,111.64835
2007-12-13,111.52344
2007-12-14,111.59571
2007-12-17,111.77571
2007-12-18,112.28523
2007-12-19,112.15657
2007-12-20,112.33702
2007-12-21,111.99188
2007-12-27,111.89594
2007-12-28,111.9265
2008-01-02,111.29626
2008-01-03,111.15853
2008-01-04,110.60772
2008-01-07,110.80639
2008-01-08,110.63179
2008-01-09,111.1365
2008-01-10,111.24197
2008-01-11,110.57282
2008-01-14,110.79152
2008-01-15,110.49858
2008-01-16,111.25365
2008-01-17,111.49196
2008-01-18,111.44379
2008-01-21,111.97023
2008-01-22,112.81609
2008-01-23,112.11088
2008-01-24,112.13587
2008-01-25,111.46061
2008-01-28,112.12128
2008-01-29,111.60399
2008-01-30,111.52974
2008-01-31,111.15258
2008-02-01,111.48604
2008-02-04,110.78871
2008-02-05,110.70379
2008-02-06,111.98174
2008-02-07,111.31403
2008-02-08,111.90163
2008-02-11,111.51041
2008-02-12,111.63965
2008-02-13,111.10513
2008-02-14,110.5172
2008-02-15,110.33891
2008-02-18,109.97203
2008-02-19,110.22079
2008-02-20,110.19329
2008-02-21,109.8181
2008-02-22,109.83036
2008-02-25,109.88373
2008-02-26,109.8483
2008-02-27,109.54979
2008-02-28,110.246
2008-02-29,110.14608
2008-03-03,109.9423
2008-03-04,109.87525
2008-03-05,109.9425
2008-03-06,109.5024
2008-03-07,109.84443
2008-03-10,109.91972
2008-03-11,109.94126
2008-03-12,109.85612
2008-03-13,110.16247
2008-03-14,110.07704
2008-03-17,109.88355
2008-03-18,109.6238
2008-03-19,109.4912
2008-03-20,109.3032
2008-03-25,109.52025
2008-03-26,109.09024
2008-03-27,109.11789
2008-03-28,108.50044
2008-03-31,108.63406
2008-04-01,108.6709
2008-04-02,108.84042
2008-04-03,108.52712
2008-04-04,108.5636
2008-04-07,108.80126
2008-04-08,108.50463
2008-04-09,108.40257
2008-04-10,108.71055
2008-04-11,108.5631
2008-04-14,108.8919
2008-04-15,108.92706
2008-04-16,108.76204
2008-04-17,108.37262
2008-04-18,108.85424
2008-04-21,108.94361
2008-04-22,108.17257
2008-04-23,107.68427
2008-04-24,107.78834
2008-04-25,108.24565
2008-04-28,108.64162
2008-04-29,108.71065
2008-04-30,108.71367
2008-05-02,108.74669
2008-05-05,108.88728
2008-05-06,109.04316
2008-05-07,108.52826
2008-05-08,108.73264
2008-05-09,108.23238
2008-05-12,108.18442
2008-05-13,107.92063
2008-05-14,108.3183
2008-05-15,108.30432
2008-05-16,108.77978
2008-05-19,108.3956
2008-05-20,107.79283
2008-05-21,108.01753
2008-05-22,108.08901
2008-05-23,108.03192
2008-05-26,107.87794
2008-05-27,108.11636
2008-05-28,108.10381
2008-05-29,108.62307
2008-05-30,108.94292
2008-06-02,108.84865
2008-06-03,108.93156
2008-06-04,108.89333
2008-06-05,108.67713
2008-06-09,108.02011
2008-06-10,108.34005
2008-06-11,108.91825
2008-06-12,109.11456
2008-06-13,109.19971
2008-06-16,109.08111
2008-06-17,108.73367
2008-06-18,109.06045
2008-06-19,109.31643
2008-06-23,109.33633
2008-06-24,109.37595
2008-06-25,109.66771
2008-06-26,109.32874
2008-06-27,109.26075
2008-06-30,109.65359
2008-07-01,110.0024
2008-07-02,109.67818
2008-07-03,109.46518
2008-07-04,109.2389
2008-07-07,109.20344
2008-07-08,109.49776
2008-07-09,109.58333
2008-07-10,109.67891
2008-07-11,109.8364
2008-07-14,109.73005
2008-07-15,110.11069
2008-07-16,110.45368
2008-07-17,110.3378
2008-07-18,110.11344
2008-07-21,109.57712
2008-07-22,109.8275
2008-07-23,109.91258
2008-07-24,110.1824
2008-07-25,110.15608
2008-07-28,110.11761
2008-07-29,109.91345
2008-07-30,110.2499
2008-07-31,110.21442
2008-08-01,109.91042
2008-08-04,110.51592
2008-08-05,110.29727
2008-08-06,110.08174
2008-08-07,109.7428
2008-08-08,109.93091
2008-08-11,110.4067
2008-08-12,110.49338
2008-08-13,110.30356
2008-08-14,109.90713
2008-08-15,110.06349
2008-08-18,110.17631
2008-08-19,110.44584
2008-08-20,110.65765
2008-08-21,110.4967
2008-08-22,110.02254
2008-08-25,110.13141
2008-08-26,110.3303
2008-08-27,110.49758
2008-08-28,110.81519
2008-08-29,110.94047
2008-09-01,111.33849
2008-09-02,111.37949
2008-09-03,111.54431
2008-09-04,111.54329
2008-09-05,112.01039
2008-09-08,111.62279
2008-09-09,112.11994
2008-09-10,112.66843
2008-09-11,112.93191
2008-09-12,112.85431
2008-09-15,113.09145
2008-09-16,113.73048
2008-09-17,113.30483
2008-09-18,113.35685
2008-09-19,112.91066
2008-09-22,112.7226
2008-09-23,112.46888
2008-09-24,112.99942
2008-09-25,113.1092
2008-09-26,113.50232
2008-09-29,114.41394
2008-09-30,114.72704
2008-10-01,114.88671
2008-10-02,115.85034
2008-10-03,115.22783
2008-10-06,116.36642
2008-10-07,114.93192
2008-10-08,114.95537
2008-10-09,114.21667
2008-10-10,114.8133
2008-10-13,113.80756
2008-10-14,114.86389
2008-10-15,115.80363
2008-10-16,118.9563
2008-10-17,117.87626
2008-10-20,116.9006
2008-10-21,118.27487
2008-10-22,120.44915
2008-10-23,119.41086
2008-10-24,119.51936
2008-10-27,120.2307
2008-10-28,119.9076
2008-10-29,118.64097
2008-10-30,116.74993
2008-10-31,118.85655
2008-11-03,118.3301
2008-11-04,118.71132
2008-11-05,118.95175
2008-11-06,120.20455
2008-11-07,119.52799
2008-11-10,119.67957
2008-11-11,119.42245
2008-11-12,120.68622
2008-11-13,121.39113
2008-11-14,119.0093
2008-11-17,119.24946
2008-11-18,120.66308
2008-11-19,120.375
2008-11-20,122.25678
2008-11-21,122.5828
2008-11-24,124.01104
2008-11-25,121.34017
2008-11-26,121.59259
2008-11-27,122.17418
2008-11-28,121.97103
2008-12-01,122.36088
2008-12-02,125.2239
2008-12-03,123.63968
2008-12-04,124.09492
2008-12-05,124.99781
2008-12-08,123.48393
