country,quarter,gdp_growth_qoq
GBR,2001-Q4,0.269109809
GBR,2002-Q1,0.303638454
GBR,2002-Q2,0.526963182
GBR,2002-Q3,0.586572593
GBR,2002-Q4,0.659970852
GBR,2003-Q1,0.844175717
GBR,2003-Q2,0.928154139
GBR,2003-Q3,1.042979788
GBR,2003-Q4,0.783460158
GBR,2004-Q1,0.317231981
GBR,2004-Q2,0.480569665
GBR,2004-Q3,0.357529814
GBR,2004-Q4,0.456359564
GBR,2005-Q1,0.771485939
GBR,2005-Q2,0.832119595
GBR,2005-Q3,0.920572654
GBR,2005-Q4,1.046041064
GBR,2006-Q1,0.360050403
GBR,2006-Q2,0.265262917
GBR,2006-Q3,0.157200404
GBR,2006-Q4,0.355642752
GBR,2007-Q1,1.09762578
GBR,2007-Q2,0.940326451
GBR,2007-Q3,0.942364427
GBR,2007-Q4,0.845230804
GBR,2008-Q1,0.373992308
GBR,2008-Q2,-0.536740016
GBR,2008-Q3,-1.641701269
GBR,2008-Q4,-2.115997428
GBR,2009-Q1,-2.022904296
GBR,2009-Q2,-0.289217387
GBR,2009-Q3,0.124075582
GBR,2009-Q4,0.333369727
GBR,2010-Q1,0.839723453
GBR,2010-Q2,1.142262078
GBR,2010-Q3,0.587886968
GBR,2010-Q4,0.050560497
GBR,2011-Q1,0.163973531
GBR,2011-Q2,-0.047982529
GBR,2011-Q3,0.173843675
GBR,2011-Q4,0.082806835
GBR,2012-Q1,0.943568944
GBR,2012-Q2,-0.053015612
GBR,2012-Q3,1.036272142
GBR,2012-Q4,-0.144374157
GBR,2013-Q1,0.26529924
GBR,2013-Q2,0.665115421
GBR,2013-Q3,0.766100359
GBR,2013-Q4,0.659438576
GBR,2014-Q1,0.801075759
GBR,2014-Q2,0.940847601
GBR,2014-Q3,0.814032641
GBR,2014-Q4,0.659900233
GBR,2015-Q1,0.303654985
GBR,2015-Q2,0.456550248
GBR,2015-Q3,0.387741019
GBR,2015-Q4,0.599259538
GBR,2016-Q1,0.503402104
GBR,2016-Q2,0.735563487
GBR,2016-Q3,0.441482173
GBR,2016-Q4,0.618994841
GBR,2017-Q1,0.953971766
GBR,2017-Q2,0.853123059
GBR,2017-Q3,0.676756016
GBR,2017-Q4,0.750541521
GBR,2018-Q1,0.078511925
GBR,2018-Q2,0.21756284
GBR,2018-Q3,0.317064438
GBR,2018-Q4,0.129751899
GBR,2019-Q1,0.503836163
GBR,2019-Q2,0.213237239
GBR,2019-Q3,0.550627929
GBR,2019-Q4,0.005965279
GBR,2020-Q1,-2.744908565
GBR,2020-Q2,-19.906160876
GBR,2020-Q3,16.964675432
GBR,2020-Q4,1.36798413
GBR,2021-Q1,-1.07616295
GBR,2021-Q2,6.982282324
GBR,2021-Q3,1.686645521
GBR,2021-Q4,1.377648545
GBR,2022-Q1,1.013349515
GBR,2022-Q2,0.557926646
GBR,2022-Q3,0.101116802
GBR,2022-Q4,0.260251023
GBR,2023-Q1,0.056473635
GBR,2023-Q2,0.041351933
GBR,2023-Q3,-0.239597036
GBR,2023-Q4,-0.3214415
GBR,2024-Q1,0.728091618
GBR,2024-Q2,0.621180968
GBR,2024-Q3,0.179015988
GBR,2024-Q4,0.433093827
GBR,2025-Q1,0.573394987
GBR,2025-Q2,0.155863807
GBR,2025-Q3,0.074970821000000007
GBR,2025-Q4,0.050794408
GRC,1996-Q1,-0.146305406
GRC,1996-Q2,-0.076380401
GRC,1996-Q3,0.780051369
GRC,1996-Q4,0.612306364
GRC,1997-Q1,0.692484615
GRC,1997-Q2,1.498764275
GRC,1997-Q3,1.471632228
GRC,1997-Q4,0.825030642
GRC,1998-Q1,1.279939979
GRC,1998-Q2,0.2655858
GRC,1998-Q3,0.14366706
GRC,1998-Q4,0.422947586
GRC,1999-Q1,0.814356327
GRC,1999-Q2,0.682699568
GRC,1999-Q3,0.665590957
GRC,1999-Q4,1.630977898
GRC,2000-Q1,0.244273475
GRC,2000-Q2,1.411265987
GRC,2000-Q3,1.637221041
GRC,2000-Q4,1.315965665
GRC,2001-Q1,1.585091015
GRC,2001-Q2,-0.233563134
GRC,2001-Q3,1.800181497
GRC,2001-Q4,0.680799653
GRC,2002-Q1,0.918981432
GRC,2002-Q2,2.393393658
GRC,2002-Q3,0.719404426
GRC,2002-Q4,0.859830285
GRC,2003-Q1,1.900597386
GRC,2003-Q2,1.801460953
GRC,2003-Q3,0.713353662
GRC,2003-Q4,1.889632197
GRC,2004-Q1,2.030942652
GRC,2004-Q2,0.144292064
GRC,2004-Q3,1.403340325
GRC,2004-Q4,0.126378483
GRC,2005-Q1,-0.828417845
GRC,2005-Q2,0.59119506
GRC,2005-Q3,1.53052642
GRC,2005-Q4,0.604934693
GRC,2006-Q1,3.361395294
GRC,2006-Q2,0.682165143
GRC,2006-Q3,0.65315033
GRC,2006-Q4,2.735956642
GRC,2007-Q1,-0.54929704
GRC,2007-Q2,2.599507074
GRC,2007-Q3,-0.477832781
GRC,2007-Q4,-1.140391275
GRC,2008-Q1,1.399349914
GRC,2008-Q2,-0.894801778
GRC,2008-Q3,0.028176006
GRC,2008-Q4,-0.692129351
GRC,2009-Q1,-5.035856937
GRC,2009-Q2,2.566437507
GRC,2009-Q3,-0.340512913
GRC,2009-Q4,-0.156695553
GRC,2010-Q1,-1.140398692
GRC,2010-Q2,-4.30080078
GRC,2010-Q3,-3.236484178
GRC,2010-Q4,-0.440350018
GRC,2011-Q1,-3.578961027
GRC,2011-Q2,-1.853274094
GRC,2011-Q3,-2.190144365
GRC,2011-Q4,-4.490787361
GRC,2012-Q1,-0.918340403
GRC,2012-Q2,-2.373142772
GRC,2012-Q3,-1.447147225
GRC,2012-Q4,-1.039024991
GRC,2013-Q1,-0.717721918
GRC,2013-Q2,0.120699923
GRC,2013-Q3,0.616319627
GRC,2013-Q4,0.493020524
GRC,2014-Q1,-0.207353616
GRC,2014-Q2,0.09993637
GRC,2014-Q3,0.986764245
GRC,2014-Q4,-0.760327285
GRC,2015-Q1,0.421209373
GRC,2015-Q2,-0.221761189
GRC,2015-Q3,-2.059790063
GRC,2015-Q4,2.406486383
GRC,2016-Q1,-0.975071756
GRC,2016-Q2,-0.052421579
GRC,2016-Q3,0.273753568
GRC,2016-Q4,0.594918072
GRC,2017-Q1,0.179289392
GRC,2017-Q2,0.540477569
GRC,2017-Q3,0.901537128
GRC,2017-Q4,-0.752956958
GRC,2018-Q1,1.508829888
GRC,2018-Q2,0.189152908
GRC,2018-Q3,0.274080808
GRC,2018-Q4,0.613567762
GRC,2019-Q1,1.147585869
GRC,2019-Q2,0.929021208
GRC,2019-Q3,-0.504951459
GRC,2019-Q4,-0.108525643
GRC,2020-Q1,-1.958914022
GRC,2020-Q2,-13.759291645
GRC,2020-Q3,6.146202082
GRC,2020-Q4,2.548792841
GRC,2021-Q1,4.195097453
GRC,2021-Q2,1.410481872
GRC,2021-Q3,2.934131715
GRC,2021-Q4,1.307285668
GRC,2022-Q1,1.886027018
GRC,2022-Q2,0.193473165
GRC,2022-Q3,1.028133092
GRC,2022-Q4,0.914951492
GRC,2023-Q1,0.030082616
GRC,2023-Q2,1.112456546
GRC,2023-Q3,-0.287828249
GRC,2023-Q4,0.673421556
GRC,2024-Q1,0.28946425
GRC,2024-Q2,1.155017717
GRC,2024-Q3,0.287143091
GRC,2024-Q4,0.458693913
GRC,2025-Q1,0.518477781
GRC,2025-Q2,0.489653021
GRC,2025-Q3,0.598302182
GRC,2025-Q4,0.692315696
HUN,1996-Q1,0.874010333
HUN,1996-Q2,-0.792061922
HUN,1996-Q3,-0.184703582
HUN,1996-Q4,1.24723879
HUN,1997-Q1,0.877005942
HUN,1997-Q2,1.055769104
HUN,1997-Q3,0.856901882
HUN,1997-Q4,0.820300044
HUN,1998-Q1,0.812007804
HUN,1998-Q2,1.546134292
HUN,1998-Q3,0.929312189
HUN,1998-Q4,0.024802516
HUN,1999-Q1,0.010987737
HUN,1999-Q2,1.105643416
HUN,1999-Q3,1.893263908
HUN,1999-Q4,1.159581769
HUN,2000-Q1,0.835759116
HUN,2000-Q2,0.942329241
HUN,2000-Q3,0.902576744
HUN,2000-Q4,1.873085265
HUN,2001-Q1,0.705138376
HUN,2001-Q2,0.795538588
HUN,2001-Q3,0.877351773
HUN,2001-Q4,0.750268031
HUN,2002-Q1,2.301919072
HUN,2002-Q2,0.528978066
HUN,2002-Q3,0.90600222
HUN,2002-Q4,1.196940146
HUN,2003-Q1,0.668003626
HUN,2003-Q2,1.058230777
HUN,2003-Q3,1.187768154
HUN,2003-Q4,0.995408456
HUN,2004-Q1,1.651162216
HUN,2004-Q2,1.089956936
HUN,2004-Q3,1.182217513
HUN,2004-Q4,0.380271977
HUN,2005-Q1,0.933610563
HUN,2005-Q2,2.048303269
HUN,2005-Q3,0.711982708
HUN,2005-Q4,1.104980962
HUN,2006-Q1,0.748328454
HUN,2006-Q2,1.453801007
HUN,2006-Q3,0.542595176
HUN,2006-Q4,0.949336047
HUN,2007-Q1,-1.225187283
HUN,2007-Q2,-0.077269295
HUN,2007-Q3,0.49214661
HUN,2007-Q4,0.325216152
HUN,2008-Q1,1.040259111
HUN,2008-Q2,0.508634405
HUN,2008-Q3,-0.249809163
HUN,2008-Q4,-3.523709749
HUN,2009-Q1,-4.209048702
HUN,2009-Q2,0.047480148
HUN,2009-Q3,-0.051866811
HUN,2009-Q4,-0.079976523
HUN,2010-Q1,0.135627894
HUN,2010-Q2,0.791451644
HUN,2010-Q3,0.750901501
HUN,2010-Q4,-0.083383851
HUN,2011-Q1,1.206279308
HUN,2011-Q2,-0.184529792
HUN,2011-Q3,0.1194044
HUN,2011-Q4,1.127344722
HUN,2012-Q1,-1.366718283
HUN,2012-Q2,-0.940861343
HUN,2012-Q3,0.241256901
HUN,2012-Q4,-0.234424506
HUN,2013-Q1,0.633660165
HUN,2013-Q2,0.937436233
HUN,2013-Q3,1.555118526
HUN,2013-Q4,0.804595814
HUN,2014-Q1,0.969446021
HUN,2014-Q2,1.301695316
HUN,2014-Q3,0.957573099
HUN,2014-Q4,0.547659895
HUN,2015-Q1,1.611321179
HUN,2015-Q2,0.120478963
HUN,2015-Q3,0.766456692
HUN,2015-Q4,1.072456945
HUN,2016-Q1,-0.236697884
HUN,2016-Q2,1.249786634
HUN,2016-Q3,0.51635554
HUN,2016-Q4,0.904179916
HUN,2017-Q1,1.211039661
HUN,2017-Q2,1.189094483
HUN,2017-Q3,0.937913323
HUN,2017-Q4,1.476017986
HUN,2018-Q1,1.947249715
HUN,2018-Q2,0.907592432
HUN,2018-Q3,1.502613347
HUN,2018-Q4,1.111707533
HUN,2019-Q1,2.079974669
HUN,2019-Q2,0.308307496
HUN,2019-Q3,1.407059492
HUN,2019-Q4,0.665643962
HUN,2020-Q1,-0.275064771
HUN,2020-Q2,-14.524147786
HUN,2020-Q3,11.756862863
HUN,2020-Q4,1.809867361
HUN,2021-Q1,1.277043079
HUN,2021-Q2,2.170224181
HUN,2021-Q3,1.205277588
HUN,2021-Q4,2.553453283
HUN,2022-Q1,1.201892492
HUN,2022-Q2,0.884240361
HUN,2022-Q3,-1.118644579
HUN,2022-Q4,-0.870833627
HUN,2023-Q1,-0.387353855
HUN,2023-Q2,0.037222234
HUN,2023-Q3,1.377947999
HUN,2023-Q4,0.023418221
HUN,2024-Q1,0.191811148
HUN,2024-Q2,-0.160091758
HUN,2024-Q3,-0.261898643
HUN,2024-Q4,0.301393569
HUN,2025-Q1,-0.162064314
HUN,2025-Q2,0.544729791
HUN,2025-Q3,0.163571597
HUN,2025-Q4,0.206362506
IND,1996-Q3,0.48898
IND,1996-Q4,1.58557
IND,1997-Q1,0.75236
IND,1997-Q2,0.40985
IND,1997-Q3,1.19283
IND,1997-Q4,1.60086
IND,1998-Q1,1.63007
IND,1998-Q2,1.31074
IND,1998-Q3,1.81475
IND,1998-Q4,1.31071
IND,1999-Q1,1.62415
IND,1999-Q2,2.58223
IND,1999-Q3,1.24533
IND,1999-Q4,1.65076
IND,2000-Q1,2.09953
IND,2000-Q2,0.13491
IND,2000-Q3,1.32769
IND,2000-Q4,0.04189
IND,2001-Q1,0.54066
IND,2001-Q2,2.08137
IND,2001-Q3,1.23686
IND,2001-Q4,2.29588
IND,2002-Q1,0.8071
IND,2002-Q2,0.62376
IND,2002-Q3,0.59356
IND,2002-Q4,0.07824
IND,2003-Q1,2.25109
IND,2003-Q2,2.5332
IND,2003-Q3,2.63211
IND,2003-Q4,3.28321
IND,2004-Q1,0.36449
IND,2004-Q2,2.19086
IND,2004-Q3,2.35494
IND,2004-Q4,2.12793
IND,2005-Q1,1.95785
IND,2005-Q2,2.86011
IND,2005-Q3,1.53564
IND,2005-Q4,2.47894
IND,2006-Q1,2.43439
IND,2006-Q2,1.43963
IND,2006-Q3,3.06028
IND,2006-Q4,2.42361
IND,2007-Q1,2.23386
IND,2007-Q2,2.12666
IND,2007-Q3,1.61073
IND,2007-Q4,4.97807
IND,2008-Q1,0.03487
IND,2008-Q2,0.61796
IND,2008-Q3,0.55489
IND,2008-Q4,0.86952
IND,2009-Q1,-1.83133
IND,2009-Q2,5.48379
IND,2009-Q3,2.50343
IND,2009-Q4,2.21503
IND,2010-Q1,2.56379
IND,2010-Q2,2.55034
IND,2010-Q3,2.38066
IND,2010-Q4,2.67244
IND,2011-Q1,2.2318
IND,2011-Q2,1.76757
IND,2011-Q3,-1.51851
IND,2011-Q4,1.98403
IND,2012-Q1,1.77752
IND,2012-Q2,1.46771
IND,2012-Q3,1.20753
IND,2012-Q4,1.29246
IND,2013-Q1,1.57104
IND,2013-Q2,1.48679
IND,2013-Q3,1.67238
IND,2013-Q4,2.09188
IND,2014-Q1,1.27708
IND,2014-Q2,2.22418
IND,2014-Q3,1.85175
IND,2014-Q4,1.48352
IND,2015-Q1,1.75841
IND,2015-Q2,2.09579
IND,2015-Q3,1.884
IND,2015-Q4,2.04623
IND,2016-Q1,2.79949
IND,2016-Q2,1.87589
IND,2016-Q3,2.22306
IND,2016-Q4,1.35002
IND,2017-Q1,0.89042
IND,2017-Q2,1.95688
IND,2017-Q3,1.6991
IND,2017-Q4,1.9307
IND,2018-Q1,2.11386
IND,2018-Q2,1.34267
IND,2018-Q3,1.3593
IND,2018-Q4,1.42666
IND,2019-Q1,1.0674
IND,2019-Q2,1.08951
IND,2019-Q3,0.86798
IND,2019-Q4,0.3117
IND,2020-Q1,0.31137
IND,2020-Q2,-24.01776
IND,2020-Q3,24.30869
IND,2020-Q4,7.3772
IND,2021-Q1,1.32762
IND,2021-Q2,-9.01591
IND,2021-Q3,12.18349
IND,2021-Q4,0.75731
IND,2022-Q1,1.08927
IND,2022-Q2,1.77402
IND,2022-Q3,1.25321
IND,2022-Q4,4.44697
IND,2023-Q1,0.13969
IND,2023-Q2,1.46367
IND,2023-Q3,2.07634
IND,2023-Q4,2.27775
IND,2024-Q1,1.4726
IND,2024-Q2,1.78154
IND,2024-Q3,1.50226
IND,2024-Q4,1.93375
IND,2025-Q1,1.51338
IND,2025-Q2,2.07583
IND,2025-Q3,2.12605
IND,2025-Q4,1.8322
IRL,1996-Q1,3.953660938
IRL,1996-Q2,2.241893021
IRL,1996-Q3,-2.815194851
IRL,1996-Q4,2.461346898
IRL,1997-Q1,6.754303195
IRL,1997-Q2,3.0395602
IRL,1997-Q3,-0.119786901
IRL,1997-Q4,3.431645719
IRL,1998-Q1,2.983864023
IRL,1998-Q2,2.612438943
IRL,1998-Q3,1.275271289
IRL,1998-Q4,-1.059021797
IRL,1999-Q1,6.547681557
IRL,1999-Q2,1.468372528
IRL,1999-Q3,2.216258144
IRL,1999-Q4,4.010701091
IRL,2000-Q1,0.922980618
IRL,2000-Q2,3.671524761
IRL,2000-Q3,0.566307805
IRL,2000-Q4,2.655442352
IRL,2001-Q1,1.310307979
IRL,2001-Q2,1.98924888
IRL,2001-Q3,-2.640618948
IRL,2001-Q4,3.229889451
IRL,2002-Q1,3.794742018
IRL,2002-Q2,0.116243066
IRL,2002-Q3,-0.107713877
IRL,2002-Q4,2.809019272
IRL,2003-Q1,-1.44441559
IRL,2003-Q2,2.3058811
IRL,2003-Q3,-1.962501093
IRL,2003-Q4,7.61210631
IRL,2004-Q1,-0.642921238
IRL,2004-Q2,3.702319627
IRL,2004-Q3,-3.148812315
IRL,2004-Q4,4.274089328
IRL,2005-Q1,1.621676438
IRL,2005-Q2,2.536879947
IRL,2005-Q3,-3.065640752
IRL,2005-Q4,5.117433995
IRL,2006-Q1,0.950288793
IRL,2006-Q2,1.314368733
IRL,2006-Q3,-0.708743119
IRL,2006-Q4,1.716696545
IRL,2007-Q1,5.294938705
IRL,2007-Q2,-0.415095836
IRL,2007-Q3,-4.465482337
IRL,2007-Q4,4.859535001
IRL,2008-Q1,-1.843463412
IRL,2008-Q2,-2.343907887
IRL,2008-Q3,-1.311594544
IRL,2008-Q4,-4.466384607
IRL,2009-Q1,1.023779262
IRL,2009-Q2,0.299328072
IRL,2009-Q3,-1.924508039
IRL,2009-Q4,-2.094622769
IRL,2010-Q1,3.568620645
IRL,2010-Q2,1.121591246
IRL,2010-Q3,-0.0138054
IRL,2010-Q4,-1.06145661
IRL,2011-Q1,2.503909259
IRL,2011-Q2,1.10160553
IRL,2011-Q3,-1.855928186
IRL,2011-Q4,-0.986121123
IRL,2012-Q1,0.089983261
IRL,2012-Q2,3.311091051
IRL,2012-Q3,-2.98567407
IRL,2012-Q4,-0.615577678
IRL,2013-Q1,1.181675389
IRL,2013-Q2,1.826963835
IRL,2013-Q3,3.084552564
IRL,2013-Q4,-2.492532014
IRL,2014-Q1,7.125930215
IRL,2014-Q2,2.513163588
IRL,2014-Q3,0.719526854
IRL,2014-Q4,-0.49536976
IRL,2015-Q1,24.620640725
IRL,2015-Q2,-2.540544595
IRL,2015-Q3,2.484249977
IRL,2015-Q4,0.153742716
IRL,2016-Q1,-1.630421672
IRL,2016-Q2,-0.834349918
IRL,2016-Q3,0.196139828
IRL,2016-Q4,10.768552956
IRL,2017-Q1,-2.204754139
IRL,2017-Q2,0.837385764
IRL,2017-Q3,5.955528713
IRL,2017-Q4,3.216397448
IRL,2018-Q1,1.00273498
IRL,2018-Q2,0.286490146
IRL,2018-Q3,1.469840279
IRL,2018-Q4,0.424970271
IRL,2019-Q1,1.082334961
IRL,2019-Q2,1.433378961
IRL,2019-Q3,2.682313562
IRL,2019-Q4,0.890662828
IRL,2020-Q1,3.998612135
IRL,2020-Q2,-5.450769609
IRL,2020-Q3,12.787278282
IRL,2020-Q4,-4.550794546
IRL,2021-Q1,11.142793803
IRL,2021-Q2,2.718819028
IRL,2021-Q3,4.714251736
IRL,2021-Q4,-3.223619395
IRL,2022-Q1,3.324601107
IRL,2022-Q2,3.336778031
IRL,2022-Q3,4.441785813
IRL,2022-Q4,-1.740039544
IRL,2023-Q1,-4.951726016
IRL,2023-Q2,0.74212955
IRL,2023-Q3,1.192866666
IRL,2023-Q4,-4.846993321
IRL,2024-Q1,2.29804568
IRL,2024-Q2,0.101347636
IRL,2024-Q3,7.704800953
IRL,2024-Q4,1.765025096
IRL,2025-Q1,6.315075767
IRL,2025-Q2,-4.148381139
IRL,2025-Q3,1.389365611
IRL,2025-Q4,-3.312200818
ISL,1996-Q1,3.546554692
ISL,1996-Q2,0.248306243
ISL,1996-Q3,-0.021560686
ISL,1996-Q4,1.220752014
ISL,1997-Q1,1.968199377
ISL,1997-Q2,0.406189603
ISL,1997-Q3,0.765739653
ISL,1997-Q4,1.843625001
ISL,1998-Q1,-3.182845225
ISL,1998-Q2,10.085098001
ISL,1998-Q3,0.709602165
ISL,1998-Q4,1.992137601
ISL,1999-Q1,0.125246413
ISL,1999-Q2,-2.584380519
ISL,1999-Q3,1.227113142
ISL,1999-Q4,3.716665141
ISL,2000-Q1,-0.010335717
ISL,2000-Q2,0.668876155
ISL,2000-Q3,4.135479082
ISL,2000-Q4,-1.668655852
ISL,2001-Q1,0.391705454
ISL,2001-Q2,3.101231711
ISL,2001-Q3,-2.307176852
ISL,2001-Q4,5.397677383
ISL,2002-Q1,-5.626003383
ISL,2002-Q2,3.189129459
ISL,2002-Q3,-0.171295607
ISL,2002-Q4,2.15948753
ISL,2003-Q1,1.106262373
ISL,2003-Q2,-3.463825434
ISL,2003-Q3,1.390231375
ISL,2003-Q4,3.284822207
ISL,2004-Q1,3.315523098
ISL,2004-Q2,-1.943043191
ISL,2004-Q3,5.733825606
ISL,2004-Q4,2.048950557
ISL,2005-Q1,-2.000745466
ISL,2005-Q2,6.330451021
ISL,2005-Q3,0.045602341
ISL,2005-Q4,1.494193859
ISL,2006-Q1,-0.062440627
ISL,2006-Q2,3.092408056
ISL,2006-Q3,0.550796784
ISL,2006-Q4,1.517151353
ISL,2007-Q1,2.61462188
ISL,2007-Q2,3.497429566
ISL,2007-Q3,-0.513306507
ISL,2007-Q4,5.287110743
ISL,2008-Q1,-2.237028559
ISL,2008-Q2,1.196511331
ISL,2008-Q3,-5.230414614
ISL,2008-Q4,5.313153052
ISL,2009-Q1,-9.42003327
ISL,2009-Q2,-0.998181064
ISL,2009-Q3,1.690454548
ISL,2009-Q4,-1.401486276
ISL,2010-Q1,-4.570427403
ISL,2010-Q2,4.565636285
ISL,2010-Q3,-2.113234171
ISL,2010-Q4,2.453581884
ISL,2011-Q1,-3.724102263
ISL,2011-Q2,3.331292427
ISL,2011-Q3,1.722381433
ISL,2011-Q4,-0.056345361
ISL,2012-Q1,-2.877933199
ISL,2012-Q2,2.071730606
ISL,2012-Q3,1.701600036
ISL,2012-Q4,0.311250705
ISL,2013-Q1,0.136613309
ISL,2013-Q2,0.813543588
ISL,2013-Q3,1.46058747
ISL,2013-Q4,1.920488378
ISL,2014-Q1,-2.007493882
ISL,2014-Q2,-0.025788111
ISL,2014-Q3,4.055151659
ISL,2014-Q4,-1.588742021
ISL,2015-Q1,-1.200559571
ISL,2015-Q2,5.417706228
ISL,2015-Q3,0.352561288
ISL,2015-Q4,-0.079044012
ISL,2016-Q1,-1.583566513
ISL,2016-Q2,5.75143071
ISL,2016-Q3,2.568679519
ISL,2016-Q4,2.753965457
ISL,2017-Q1,-4.042286685
ISL,2017-Q2,2.418231741
ISL,2017-Q3,0.676150801
ISL,2017-Q4,3.147186634
ISL,2018-Q1,0.741020038
ISL,2018-Q2,-0.009675194
ISL,2018-Q3,0.481769408
ISL,2018-Q4,1.397959003
ISL,2019-Q1,0.581814547
ISL,2019-Q2,-1.197896413
ISL,2019-Q3,-1.710238925
ISL,2019-Q4,4.20690114
ISL,2020-Q1,-6.357359628
ISL,2020-Q2,-7.132837245
ISL,2020-Q3,4.38886387
ISL,2020-Q4,4.590303604
ISL,2021-Q1,-3.495247565
ISL,2021-Q2,3.619160165
ISL,2021-Q3,3.245264575
ISL,2021-Q4,2.740487757
ISL,2022-Q1,-0.274881667
ISL,2022-Q2,3.169057986
ISL,2022-Q3,1.70018862
ISL,2022-Q4,4.389811434
ISL,2023-Q1,-0.007254019
ISL,2023-Q2,2.521010279
ISL,2023-Q3,-3.426274089
ISL,2023-Q4,0.639270436
ISL,2024-Q1,-0.884768408
ISL,2024-Q2,2.023445066
ISL,2024-Q3,-0.655529242
ISL,2024-Q4,-2.154507261
ISL,2025-Q1,2.257305572
ISL,2025-Q2,0.289773306
ISL,2025-Q3,0.658894775
ISL,2025-Q4,-0.918523408
ITA,1996-Q1,0.033026058
ITA,1996-Q2,0.144002148
ITA,1996-Q3,0.175859673
ITA,1996-Q4,-0.326687529
ITA,1997-Q1,0.286462767
ITA,1997-Q2,1.618569689
ITA,1997-Q3,0.420777685
ITA,1997-Q4,1.487466544
ITA,1998-Q1,-0.469096993
ITA,1998-Q2,0.561022511
ITA,1998-Q3,0.095636004
ITA,1998-Q4,-0.328634411
ITA,1999-Q1,0.465730531
ITA,1999-Q2,0.406122298
ITA,1999-Q3,1.050256907
ITA,1999-Q4,1.527343682
ITA,2000-Q1,1.210670549
ITA,2000-Q2,0.643693874
ITA,2000-Q3,0.880689479
ITA,2000-Q4,0.961048195
ITA,2001-Q1,0.845858441
ITA,2001-Q2,-0.080532629
ITA,2001-Q3,-0.428843478
ITA,2001-Q4,-0.148450378
ITA,2002-Q1,0.147803481
ITA,2002-Q2,0.318983376
ITA,2002-Q3,0.116204866
ITA,2002-Q4,0.595455842
ITA,2003-Q1,-0.39231956
ITA,2003-Q2,-0.231939643
ITA,2003-Q3,-0.2281868
ITA,2003-Q4,0.981890681
ITA,2004-Q1,0.353583386
ITA,2004-Q2,0.304701328
ITA,2004-Q3,0.09882255
ITA,2004-Q4,0.222992069
ITA,2005-Q1,-0.151606876
ITA,2005-Q2,0.8171805
ITA,2005-Q3,0.541271258
ITA,2005-Q4,0.456068567
ITA,2006-Q1,0.33583064
ITA,2006-Q2,0.316694424
ITA,2006-Q3,0.299502989
ITA,2006-Q4,1.374256524
ITA,2007-Q1,-0.09462721
ITA,2007-Q2,0.242398127
ITA,2007-Q3,-0.019260654
ITA,2007-Q4,-0.209883475
ITA,2008-Q1,1.094145496
ITA,2008-Q2,-0.931397974
ITA,2008-Q3,-1.504447769
ITA,2008-Q4,-2.38538572
ITA,2009-Q1,-2.455036715
ITA,2009-Q2,-0.536418687
ITA,2009-Q3,0.335922432
ITA,2009-Q4,0.268083654
ITA,2010-Q1,0.382680678
ITA,2010-Q2,0.675744876
ITA,2010-Q3,0.265814967
ITA,2010-Q4,0.858292283
ITA,2011-Q1,0.56666507
ITA,2011-Q2,-0.238336236
ITA,2011-Q3,-0.457041585
ITA,2011-Q4,-0.978433347
ITA,2012-Q1,-1.04215542
ITA,2012-Q2,-0.834837239
ITA,2012-Q3,-0.663377675
ITA,2012-Q4,-0.76780049
ITA,2013-Q1,-0.828710984
ITA,2013-Q2,-0.02343398
ITA,2013-Q3,0.334328153
ITA,2013-Q4,-0.147078239
ITA,2014-Q1,0.041383719
ITA,2014-Q2,0.026043092
ITA,2014-Q3,0.007968897
ITA,2014-Q4,-0.160739088
ITA,2015-Q1,0.401049835
ITA,2015-Q2,0.429805612
ITA,2015-Q3,0.032661535
ITA,2015-Q4,0.458112639
ITA,2016-Q1,0.205966557
ITA,2016-Q2,0.323832193
ITA,2016-Q3,0.684095704
ITA,2016-Q4,0.356796657
ITA,2017-Q1,0.483826656
ITA,2017-Q2,0.427879109
ITA,2017-Q3,0.077280077
ITA,2017-Q4,0.594199954
ITA,2018-Q1,-0.144031699
ITA,2018-Q2,0.279012293
ITA,2018-Q3,-0.088379295
ITA,2018-Q4,0.278240952
ITA,2019-Q1,0.224672872
ITA,2019-Q2,0.39603157
ITA,2019-Q3,-0.541710962
ITA,2019-Q4,-0.263166748
ITA,2020-Q1,-5.695782361
ITA,2020-Q2,-12.486665649
ITA,2020-Q3,14.174669624
ITA,2020-Q4,0.273844216
ITA,2021-Q1,1.650493224
ITA,2021-Q2,2.527695161
ITA,2021-Q3,2.352008039
ITA,2021-Q4,1.618789968
ITA,2022-Q1,0.713409228
ITA,2022-Q2,1.562735561
ITA,2022-Q3,0.152871728
ITA,2022-Q4,-0.237370228
ITA,2023-Q1,0.57517876
ITA,2023-Q2,0.027317038
ITA,2023-Q3,0.097632262
ITA,2023-Q4,0.351956174
ITA,2024-Q1,0.081644587
ITA,2024-Q2,0.192969273
ITA,2024-Q3,0.00937486
ITA,2024-Q4,0.139019857
ITA,2025-Q1,0.337530923
ITA,2025-Q2,-0.014549053
ITA,2025-Q3,0.18789096
ITA,2025-Q4,0.337454587
JPN,1996-Q1,0.934258233
JPN,1996-Q2,1.079779274
JPN,1996-Q3,0.18050925
JPN,1996-Q4,1.072049946
JPN,1997-Q1,0.659645779
JPN,1997-Q2,-0.703046595
JPN,1997-Q3,0.155125072
JPN,1997-Q4,-0.012112657
JPN,1998-Q1,-1.581306435
