"Variable","Shock","Horizon","Mean","Median","Lower_90","Lower_68","Upper_68","Upper_90"
"real_house_price_growth","gdp_growth",15,0.000189325236532892,0.000163090968505079,-0.11397322888825,-0.0608913619558579,0.0613674143370043,0.112549364307153
"real_house_price_growth","gdp_growth",16,0.000247568321340204,0.000184483840288605,-0.111380528802081,-0.060764946170455,0.0608791024870977,0.11175328704053
"real_house_price_growth","gdp_growth",17,-9.61833975299176e-05,4.13022482964234e-05,-0.103466635781293,-0.0558555186680372,0.0552541469439254,0.102041329615045
"real_house_price_growth","gdp_growth",18,0.000107224544247918,1.51153501628948e-05,-0.100868032487338,-0.0543690325624474,0.0546668364039373,0.101247038862662
"real_house_price_growth","gdp_growth",19,-0.000242249078208136,-0.00041444292990894,-0.0928260360713566,-0.0488914959704528,0.0487520948094039,0.0920664965433917
"real_house_price_growth","gdp_growth",20,-0.000241555592950159,-0.000340998946660747,-0.0910472660641054,-0.0478065261507659,0.0475471613790628,0.0902641956764798
"real_house_price_growth","gdp_growth",21,-0.000507836391961171,-0.000325699468310523,-0.0861575093540225,-0.0447096666041735,0.0440411472579029,0.0852353383989114
"real_house_price_growth","consumption_growth",1,0.000301388009688877,0.00162993955611044,-0.689913810189812,-0.440992801856541,0.443314114303897,0.69445654840287
"real_house_price_growth","consumption_growth",2,7.09071423747603e-05,-0.00058316950586166,-0.488557314448527,-0.307102175062241,0.309856558027193,0.482314073314537
"real_house_price_growth","consumption_growth",3,0.00104619219868516,0.00302432585574769,-0.511970192994501,-0.318803229045214,0.322223035506858,0.508011507554381
"real_house_price_growth","consumption_growth",4,0.000872272553432964,0.00147446472120999,-0.356837878321073,-0.221205967071065,0.22202595295895,0.360066342900764
"real_house_price_growth","consumption_growth",5,0.000412850820641741,0.000423144971912498,-0.316296832481119,-0.191404846046469,0.191767451058856,0.315722055757368
"real_house_price_growth","consumption_growth",6,-0.000493145839209147,-0.000328156281544083,-0.237292945144076,-0.141274033309129,0.141173057249872,0.23826988355177
"real_house_price_growth","consumption_growth",7,-0.000348534519801036,-0.000562528031429611,-0.241011483972745,-0.142443242075066,0.141015377753888,0.239890321932954
"real_house_price_growth","consumption_growth",8,-0.000208326608826765,-0.00015645757511986,-0.191170212753857,-0.110748619228169,0.110515478794438,0.188011990920427
"real_house_price_growth","consumption_growth",9,-0.000411249860260467,-0.000274030670040306,-0.160064977542064,-0.0930375293116708,0.0914950426763339,0.160105367705486
"real_house_price_growth","consumption_growth",10,-0.00089103234931219,-0.000751172726896394,-0.148372411557266,-0.085467400333046,0.0833058442359799,0.146011822340748
"real_house_price_growth","consumption_growth",11,-0.0008527005837846,-0.000755076760970539,-0.139423846656535,-0.078991558603215,0.0772095047766057,0.137424085938071
"real_house_price_growth","consumption_growth",12,-0.000798880186424909,-0.000755440412984905,-0.138191529249356,-0.0781315451095104,0.0758402556953762,0.135849164307777
"real_house_price_growth","consumption_growth",13,-0.000764914946857126,-0.000530051506046799,-0.127909859179837,-0.0708340952914071,0.0687030405074676,0.124872748968852
"real_house_price_growth","consumption_growth",14,-0.000970120026905894,-0.000683360329004259,-0.128331328046756,-0.0709018862976353,0.0690258982864095,0.125547005075669
"real_house_price_growth","consumption_growth",15,-0.000898414861564523,-0.00100669023298397,-0.114942594969938,-0.0626350275527442,0.0612521494075323,0.113505374567208
"real_house_price_growth","consumption_growth",16,-0.000882945795771777,-0.00047439686328335,-0.115554191672588,-0.0619457160372266,0.0608400196090078,0.11275800591572
"real_house_price_growth","consumption_growth",17,-0.000757712004911244,-0.000545146710212648,-0.106192384706022,-0.0564623274835709,0.0552911032519023,0.102967488436636
"real_house_price_growth","consumption_growth",18,-0.000819202162970163,-0.000551313108788189,-0.104322518163742,-0.0561934020562878,0.0548994473765634,0.102202365032043
"real_house_price_growth","consumption_growth",19,-0.000688701014841938,-0.00028206506985113,-0.094982713841289,-0.0503088983626118,0.0489747543820524,0.092224912700041
"real_house_price_growth","consumption_growth",20,-0.00065627513854667,-0.000185730386949261,-0.0933809829223995,-0.0491034512186758,0.0480884715388076,0.0911673831707827
"real_house_price_growth","consumption_growth",21,-0.000488718636023253,-0.00018991852195948,-0.0877413923174875,-0.0458731918728091,0.0451734694931561,0.0847500335084642
"real_house_price_growth","cpi_growth",1,8.81143765265853e-05,-0.00217957034567859,-0.689046757765239,-0.445590917250623,0.446210555249457,0.696413352959104
"real_house_price_growth","cpi_growth",2,0.000886972628109958,0.00137071646115966,-0.491238913753674,-0.310657848411564,0.309922163624932,0.494251151300771
"real_house_price_growth","cpi_growth",3,-0.000437002928909294,0.000791136784131855,-0.505917892213274,-0.321446270594104,0.31593889871262,0.504413061440786
"real_house_price_growth","cpi_growth",4,-0.00025441771251115,-0.000794248831401974,-0.359602462945136,-0.221545483230223,0.219948567825238,0.358657800240264
"real_house_price_growth","cpi_growth",5,-0.000113671632178244,1.18915555904161e-05,-0.315906059177338,-0.189741199390951,0.189513816805059,0.309855851432156
"real_house_price_growth","cpi_growth",6,0.00060990704651655,0.000819801992217858,-0.238299738409222,-0.140141451122389,0.141817498613554,0.239727724540224
"real_house_price_growth","cpi_growth",7,-0.000157033975465505,-6.80941679273642e-05,-0.239459980438341,-0.142984848043563,0.14210127464429,0.238482857420338
"real_house_price_growth","cpi_growth",8,-0.0003244769566415,-0.000774833973303109,-0.189619017118698,-0.111062246906182,0.111028404786313,0.189140236853343
"real_house_price_growth","cpi_growth",9,-0.000563780705307776,0.000280769003339147,-0.160733041219591,-0.0940492597597859,0.0924132602468662,0.159771745146326
"real_house_price_growth","cpi_growth",10,-4.15827252666865e-05,4.48833271849305e-05,-0.147022461303839,-0.0852729302790019,0.0848781973384932,0.146401587688507
"real_house_price_growth","cpi_growth",11,-0.000326806642379327,-0.000292272641653764,-0.138409695865709,-0.0791411548872885,0.0791717065163859,0.137092916894083
"real_house_price_growth","cpi_growth",12,-0.00029464710409092,5.83581806455191e-07,-0.136474751334391,-0.0769409791581129,0.0768543865454497,0.135433257236194
"real_house_price_growth","cpi_growth",13,-0.000355061354737495,-0.000200154058472801,-0.126163133659415,-0.0704589280265454,0.0693939145837347,0.125178955402933
"real_house_price_growth","cpi_growth",14,-4.04891491979949e-06,0.000429532953551027,-0.126326836445233,-0.0700166407827275,0.0694936709851417,0.125803886834252
"real_house_price_growth","cpi_growth",15,-4.34462354229845e-05,8.77030709905899e-05,-0.113688070006475,-0.0617470190189549,0.0616105646394523,0.113991255135117
"real_house_price_growth","cpi_growth",16,4.60293216844013e-05,0.000430993338419997,-0.112441298052442,-0.06127966380429,0.0605061092485175,0.112272696971567
"real_house_price_growth","cpi_growth",17,4.18177711283566e-05,0.000315737780774755,-0.103724823692621,-0.0562585046745582,0.0553610451091469,0.103732218223229
"real_house_price_growth","cpi_growth",18,0.000230662474870816,0.000428308755226282,-0.102897592779675,-0.0551343578233272,0.0547134969926728,0.102467610240642
"real_house_price_growth","cpi_growth",19,0.000212536556217602,0.000467191616210482,-0.0946388712717209,-0.0494138442528325,0.0492846316245558,0.0938899307921257
"real_house_price_growth","cpi_growth",20,0.000269562718843422,0.000657803287653838,-0.092513653225477,-0.0483188335154519,0.0485112167246188,0.092865953182456
