"Variable","Shock","Horizon","Mean","Median","Lower_90","Lower_68","Upper_68","Upper_90"
"cpi_growth","consumption_growth",13,0.000111439134971493,0.000169984653087755,-0.0491098848868391,-0.0269414266669837,0.0267688011748724,0.0484842043579834
"cpi_growth","consumption_growth",14,0.000431361660055109,0.000494248961337877,-0.0498797715831489,-0.0286165456378086,0.0282607759961282,0.0507857693079351
"cpi_growth","consumption_growth",15,0.000366707266908905,7.37541846954099e-05,-0.0426446051904871,-0.0229469558757362,0.0232798163105791,0.0437742818096667
"cpi_growth","consumption_growth",16,0.000556051645298722,0.000541739081513615,-0.0427178974291618,-0.0233110758002189,0.0240462261914195,0.0450934021396185
"cpi_growth","consumption_growth",17,0.000424599679716368,0.000132264948806079,-0.0363726488231257,-0.0195263763781091,0.0198113207689066,0.0377874558194537
"cpi_growth","consumption_growth",18,0.000539096963126681,0.000442340425051532,-0.0356533111568862,-0.019069841470313,0.0198130457761692,0.0370853917338987
"cpi_growth","consumption_growth",19,0.00041844958331268,0.000456924412591553,-0.031572256175339,-0.0168364049881234,0.0174074791914709,0.0326677364939779
"cpi_growth","consumption_growth",20,0.000470614627800389,0.00042912288460703,-0.0314685846215174,-0.0164609761424993,0.0174040087114862,0.0321064833085498
"cpi_growth","consumption_growth",21,0.000341802331687938,0.000495377808525267,-0.0285309938059356,-0.01502715133622,0.0156095761872368,0.028669874062765
"cpi_growth","cpi_growth",1,-0.0037149507494217,-0.00440544736587221,-0.281451355713028,-0.183566063506135,0.175052238490306,0.284755941019287
"cpi_growth","cpi_growth",2,-0.000902382147438293,-0.00194705120924257,-0.145069345018323,-0.0917275175731429,0.091722362811327,0.145354938401524
"cpi_growth","cpi_growth",3,-0.000209588589445421,0.000189332170611565,-0.141125181685125,-0.0885328869346443,0.0882266643874896,0.139562652556623
"cpi_growth","cpi_growth",4,0.00047373130442507,0.000325933868091105,-0.0938027763815013,-0.0547325250684415,0.0560689172040839,0.0912403374494755
"cpi_growth","cpi_growth",5,0.000323511143851649,0.00046376751818583,-0.0995436053182337,-0.0635502438641235,0.0629181031249154,0.101648646351224
"cpi_growth","cpi_growth",6,0.00124720225341283,0.00115772796074128,-0.0718495083198227,-0.0428458007047527,0.0442733239387134,0.0761114558387972
"cpi_growth","cpi_growth",7,0.000979202469221531,0.000316367611908564,-0.0644761705021925,-0.0376920551390356,0.0395940822295383,0.0680430563173327
"cpi_growth","cpi_growth",8,0.00128666131683255,0.000998784285446724,-0.0641949442213913,-0.0375902059644045,0.0401950644545571,0.0673904608328613
"cpi_growth","cpi_growth",9,0.000840551854254959,0.000787225086979528,-0.0544004383080772,-0.032172376979025,0.0332054286338881,0.0573801650483161
"cpi_growth","cpi_growth",10,0.00093222432340894,0.000618216667208395,-0.0602516268721626,-0.0353238102109978,0.0371716789145583,0.0650572250446244
"cpi_growth","cpi_growth",11,0.000520940511822008,0.000329515305813087,-0.0508795936453078,-0.0301729207770199,0.0307267339512561,0.0539230895343116
"cpi_growth","cpi_growth",12,0.000488116928622742,0.000275116645210689,-0.0565938452820391,-0.0327177929646525,0.0336799436479187,0.0597899175753669
"cpi_growth","cpi_growth",13,0.000163535926795247,-0.000167058428835911,-0.0467080917119177,-0.0267119267975042,0.0268173853398225,0.0488975203146508
"cpi_growth","cpi_growth",14,9.88234236208907e-05,-0.000202123219155766,-0.0491999572677233,-0.0278385039485606,0.0278634096311492,0.050656213331903
"cpi_growth","cpi_growth",15,-0.00015246345498808,-0.000394273455395586,-0.0418673008956181,-0.0230807955880032,0.022909738872399,0.0424935445855686
"cpi_growth","cpi_growth",16,-0.000177210171045884,-0.000229606053895784,-0.042533234240765,-0.0235011934794106,0.0234817972546396,0.0422540380941949
"cpi_growth","cpi_growth",17,-0.000331127117320218,-0.000453406433261369,-0.0361861309043178,-0.0199730985065177,0.0190962798252303,0.0364267141733808
"cpi_growth","cpi_growth",18,-0.000351794085754334,-0.000175599305881394,-0.0360301094249935,-0.0198972238168023,0.0188826781608548,0.0362389397788643
"cpi_growth","cpi_growth",19,-0.000440886154246457,-0.000229960820038292,-0.0323808635543012,-0.0175084613707689,0.0166403947729769,0.0325176488341588
"cpi_growth","cpi_growth",20,-0.000405712548044084,-0.000197550433507549,-0.0318684984558789,-0.0174288388172438,0.016284662054584,0.0310630505035882
"cpi_growth","cpi_growth",21,-0.000424025525625742,-0.000314716377105354,-0.0293669349641868,-0.0152543930982041,0.0145863190719074,0.029028899489707
"cpi_growth","saving_rate",1,0.00220469251670202,0.00413849073119567,-0.287864845199885,-0.17886610997976,0.184607319973486,0.282867255570581
"cpi_growth","saving_rate",2,0.00132877411776863,0.00207710542005659,-0.146505954571245,-0.0921204295060766,0.0939132550411032,0.146600725608229
"cpi_growth","saving_rate",3,0.00186534844042056,0.00242680425031043,-0.142686552856451,-0.088106055399422,0.0927726104310498,0.145827567253394
"cpi_growth","saving_rate",4,0.000448038929906092,0.000655707524965973,-0.0915912783954817,-0.0556970872940802,0.0552488193839662,0.093073761087727
"cpi_growth","saving_rate",5,0.00169433810528115,0.00118183804028282,-0.105050310718136,-0.0623123638667592,0.0654118913266673,0.105418991600744
"cpi_growth","saving_rate",6,0.00107682488458807,0.000835500957651726,-0.0729873420656922,-0.0429401519162921,0.0445848779930841,0.0728697720336908
"cpi_growth","saving_rate",7,0.000938071718640265,0.00145252024403185,-0.0642221037299563,-0.0371718244724065,0.0388102720616402,0.0661683730828833
"cpi_growth","saving_rate",8,6.73063761503276e-05,0.000759480362757782,-0.0657028912764772,-0.0399057633790268,0.03948470041619,0.0657911871463586
"cpi_growth","saving_rate",9,0.000418394617132286,0.000572262935225317,-0.0541043511023819,-0.0322849609416193,0.0333248860077138,0.0580209813441875
"cpi_growth","saving_rate",10,6.05221422599924e-05,2.77616766028395e-05,-0.0636815402711784,-0.037836789974095,0.0372428198537232,0.063360090769961
"cpi_growth","saving_rate",11,1.47870802668806e-05,0.00019107037272875,-0.0545130943395824,-0.0309700736700849,0.0309596106627498,0.054158324296947
"cpi_growth","saving_rate",12,-0.000365615587737425,-5.86791101079513e-07,-0.0603040983407415,-0.0354130576171537,0.0347464900999529,0.0585305588800963
"cpi_growth","saving_rate",13,-0.00020660588348338,1.11407623013478e-06,-0.0492486789874035,-0.0274454835875005,0.0268125922567569,0.0481657554692105
"cpi_growth","saving_rate",14,-0.000359564714052216,0.00010233008175471,-0.051204186953789,-0.0293117104324837,0.0283937212167014,0.0511850496727704
"cpi_growth","saving_rate",15,-0.000312963012978775,-1.23972208491747e-05,-0.0426385672394611,-0.0236860006789026,0.0224899870117107,0.0417574844951612
"cpi_growth","saving_rate",16,-0.000447267508789179,5.41643940344294e-06,-0.0432388007579422,-0.0244015220458487,0.023086157281179,0.0422963521775192
"cpi_growth","saving_rate",17,-0.000325686535826831,-0.000245095177388172,-0.0371097027258032,-0.0194296282507849,0.0188127481950909,0.0357382857462365
"cpi_growth","saving_rate",18,-0.000354942564017997,-0.000220221124439288,-0.0365996770425823,-0.0192337089595153,0.0185917822004916,0.0354802399622408
"cpi_growth","saving_rate",19,-0.000277606082217347,-0.000194129663927728,-0.0316298317023205,-0.0166124589622072,0.016105552325905,0.0314607383285726
"cpi_growth","saving_rate",20,-0.000309867097554643,-0.000112322885261641,-0.0319186353807965,-0.0164766361485992,0.0162570714856385,0.0304670134907403
"cpi_growth","saving_rate",21,-0.000229005501051101,-9.51886500397688e-05,-0.0291726760276918,-0.0147925405192344,0.0149532428793583,0.028136166680321
"cpi_growth","policy_rate",1,-0.0644586024587319,-0.0557360931806792,-0.15521168003028,-0.112923633287022,-0.0177474500591451,-0.0059637389034903
"cpi_growth","policy_rate",2,-0.040465995038811,-0.0357183527521253,-0.0948114888083674,-0.0696088195080347,-0.0113505993387122,-0.00395248972523594
"cpi_growth","policy_rate",3,-0.0605814481737314,-0.0581307481989938,-0.117631837039665,-0.0938273832803599,-0.0267038867824641,-0.0117292289585748
"cpi_growth","policy_rate",4,-0.0304343868665629,-0.0252790472134088,-0.0753510988014849,-0.053501853514095,-0.00828607769693665,-0.00272747817578441
"cpi_growth","policy_rate",5,-0.0672400108214391,-0.0657608502298047,-0.11988655591869,-0.0967565827923112,-0.0368595728447434,-0.0192926706712034
"cpi_growth","policy_rate",6,-0.0492467023968444,-0.0463370941467174,-0.0982352557515038,-0.076082379610426,-0.0219158679382366,-0.00950165004686625
"cpi_growth","policy_rate",7,-0.0546462059166061,-0.0528248746944598,-0.104071141126144,-0.0811859621213216,-0.0267043927550671,-0.0123940654871996
"cpi_growth","policy_rate",8,-0.0291165082743159,-0.0270396013573627,-0.0757533798635495,-0.0534366232640248,-0.00491823610699391,0.00834904558987614
"cpi_growth","policy_rate",9,-0.0382345864074663,-0.0364953507682789,-0.0843898414753839,-0.0624597215868943,-0.0130408124944882,0.00115397308110601
"cpi_growth","policy_rate",10,-0.0211222643341212,-0.0193360334911426,-0.0626797926306153,-0.0434797333303565,0.00140773772301345,0.0145092101681896
"cpi_growth","policy_rate",11,-0.0218059270535444,-0.0204201002679662,-0.0622300640401477,-0.0431515518516358,1.00236586702329e-05,0.0132358689049173
"cpi_growth","policy_rate",12,-0.00621207865978599,-0.00528219718873905,-0.0422394984638597,-0.0255064401419411,0.013169703469297,0.0270706711643283
"cpi_growth","policy_rate",13,-0.00950972099553114,-0.00815768546098082,-0.0439296804151497,-0.0279282727004229,0.00928194912506427,0.021598456086699
"cpi_growth","policy_rate",14,1.43599571257116e-05,0.000404699280162422,-0.0309523712337691,-0.0166838715946917,0.0169014635707213,0.0311781862938876
"cpi_growth","policy_rate",15,-0.00167006154242112,-0.00140580459492918,-0.0318511452806248,-0.0177280600193855,0.0146668723680195,0.0281957180629388
"cpi_growth","policy_rate",16,0.00574221345609191,0.0052665142296696,-0.0225946557349803,-0.00920059192112629,0.0214125544961651,0.0358877816463566
